T355292	-0.2315	0.37
T275568	-0.56832	0.034
T135202	0.540	0.069
T019989	0.1117	0.68
T190264	0.07215	0.78
T324413	-0.243	0.36
T324412	-0.01420	0.96
T324410	0.16022	0.52
T324416	0.06516	0.80
T324414	-0.24044	0.38
T231786	-0.03182	0.90
T107549	-0.64024	0.029
T074554	-0.36102	0.16
T073016	0.09797	0.72
T073015	0.0313	0.91
T351126	-0.5504	0.056
T327855	-0.1307	0.61
T218701	-0.27091	0.32
T327859	-0.37829	0.14
T073019	0.06200	0.82
T093996	-0.4811	0.088
T085771	-0.17274	0.52
T181493	-0.17140	0.51
T348280	-0.63776	0.0076
T117944	-0.20935	0.40
T169470	-0.03837	0.88
T246324	-0.41379	0.16
T128248	0.27261	0.31
T125427	-0.56757	0.059
T362204	-0.12891	0.62
T263567	0.096	0.72
T284448	-0.36173	0.16
T205376	-0.11777	0.65
T214861	-0.6981	0.02
T139945	-0.24144	0.34
T139412	-0.48898	0.04
T139948	-0.5278	0.074
T200383	-0.00909	0.97
T139278	-0.36496	0.18
T320554	0.26219	0.32
T078794	-0.22166	0.38
T018350	-0.94424	0.0008
T110327	0.2146	0.43
T151603	0.21164	0.39
T359449	-0.08563	0.76
T254677	0.20133	0.46
T111815	-0.14850	0.59
T254672	-0.00124	1.00
T254670	0.08553	0.75
T353403	-0.3921	0.15
T098325	-1.12495	4.2e-05
T333063	-0.10950	0.68
T176285	-0.57067	0.037
T250117	-0.000438	1.00
T261545	-6.52e-01	0.018
T261544	-0.53585	0.052
T291995	-0.21473	0.43
T291996	-0.1193	0.64
T048595	-0.6079	0.027
T378637	0.10602	0.69
T333819	-0.32706	0.17
T195261	-0.24962	0.38
T247954	0.24919	0.34
T168482	-0.02811	0.91
T168481	-0.21146	0.39
T230009	-0.5549	0.035
T114379	-0.01188	0.96
T314380	-0.64299	0.021
T061702	-0.601036	0.031
T342426	-0.00472	0.99
T061258	0.2664	0.26
T243187	0.00730	0.98
T060078	-0.59285	0.041
T060079	-0.8574	0.0022
T364581	-0.11268	0.64
T195198	-0.1886	0.46
T336822	-0.8708	0.0037
T066953	-0.20045	0.51
T050359	-0.19497	0.46
T180441	-0.75901	0.011
T240984	-0.17143	0.55
T302771	-0.50118	0.092
T350607	-0.19293	0.39
T152186	-0.08023	0.76
T023588	0.1796	0.49
T194027	-0.9472	0.0028
T194026	-0.8194	0.0062
T136494	-0.2903	0.23
T194024	-0.35522	0.18
T123737	-0.15882	0.53
T066031	-0.536493	0.042
T285014	-0.10243	0.71
T148768	-0.54096	0.027
T115222	-0.01963	0.94
T115221	-0.15736	0.53
T203742	-0.4969	0.079
T153365	-0.72651	0.017
T153369	0.2747	0.30
T205747	-0.2560	0.36
T172376	-0.5040	0.074
T205748	-0.31321	0.21
T129676	-0.44966	0.078
T129677	-0.19665	0.43
T129675	-0.25330	0.33
T272008	-0.52598	0.08
T230701	-0.49381	0.058
T129959	-0.32468	0.20
T177475	-0.20096	0.45
T196170	-0.29953	0.25
T288764	-0.29734	0.30
T294244	-0.16164	0.52
T125569	-0.21987	0.41
T309376	-0.04325	0.87
T129451	-0.43544	0.13
T130155	-0.1043	0.68
T130156	-0.95948	0.0062
T324337	-0.07195	0.78
T102504	-0.63095	0.018
T219155	-0.24862	0.36
T212634	-0.66830	0.04
T212633	-0.79346	0.0058
T129955	-0.03137	0.91
T121286	-0.13232	0.60
T373973	-0.56129	0.053
T171355	-0.56216	0.039
T074090	-0.14507	0.58
T117175	-0.649	0.022
T158634	-0.22589	0.37
T074099	-0.5573	0.034
T074098	-0.21675	0.43
T241117	-0.53946	0.028
T165981	-0.34972	0.19
T272729	-0.39476	0.18
T126035	0.04172	0.87
T126034	-0.0106	0.96
T334257	-0.35863	0.18
T182926	-0.18835	0.47
T229128	-0.47919	0.072
T177897	-0.20034	0.43
T306887	-0.23010	0.43
T188120	-0.33371	0.21
T061397	-0.29983	0.21
T061395	-0.7208	0.0078
T274516	-0.00771	0.98
T126159	-1.0680	0.00046
T150556	0.1732	0.49
T150550	-0.08046	0.75
T333158	-0.08405	0.74
T216399	-0.37879	0.14
T217446	-0.14580	0.57
T375533	-0.14730	0.55
T145003	-0.23304	0.41
T334872	-0.65356	0.028
T067941	-0.38057	0.18
T206054	-0.08819	0.75
T380808	-0.12074	0.65
T180386	-0.39037	0.17
T307687	0.2573	0.38
T202998	-0.24165	0.35
T060449	-0.60903	0.031
T202990	0.19167	0.41
T224837	-0.40727	0.15
T026197	-0.52191	0.045
T045664	-0.19417	0.45
T173769	-0.35610	0.16
T156491	0.4548	0.095
T031872	-0.3475	0.18
T371236	0.16473	0.58
T031878	-0.34854	0.19
T076550	0.05950	0.82
T356489	-0.03900	0.88
T085712	-0.23298	0.40
T055152	-0.43583	0.094
T044900	-0.34142	0.20
T371496	0.3779	0.11
T329662	-0.521	0.074
T252688	-0.12346	0.65
T252689	-0.05764	0.81
T131417	-0.34932	0.20
T252683	-0.33237	0.21
T338722	-0.3530	0.16
T092657	0.18069	0.50
T237047	-0.18510	0.49
T030051	-0.38537	0.21
T009216	-0.9460	0.00069
T018355	-0.4085	0.13
T154791	0.00406	0.99
T154062	-0.33491	0.22
T330617	-0.19159	0.46
T380574	-0.25453	0.36
T216095	-0.10407	0.69
T196786	-0.05186	0.86
T127511	-0.38896	0.18
T196783	0.08312	0.76
T196789	-0.3929	0.14
T004062	-0.6855	0.013
T065407	-0.46224	0.054
T098301	0.3435	0.14
T200456	-0.62854	0.016
T335649	-0.35126	0.21
T048144	-0.4708	0.047
T114088	-0.73521	0.016
T365891	-0.4686	0.052
T372142	-0.6242	0.023
T251885	-0.29699	0.22
T301689	-0.33264	0.18
T301683	-0.43041	0.14
T301681	0.05131	0.84
T301684	-0.21196	0.38
T008165	-0.455631	0.069
T082674	-0.01397	0.96
T082671	0.13683	0.60
T010910	-0.12555	0.63
T251082	-0.4348	0.098
T345416	-0.0340	0.90
T345417	-0.40800	0.16
T226847	-0.68695	0.021
T235237	-1.2313	0.0011
T061273	-0.2586	0.33
T061278	-0.32772	0.22
T032282	-0.12698	0.62
T183841	-0.12817	0.66
T028625	-0.22649	0.33
T174358	-0.8149	0.003
T360673	-0.55135	0.047
T362814	-0.30055	0.23
T063691	-0.21119	0.44
T123753	0.8138	0.0034
T307745	-0.26587	0.36
T233174	-0.21680	0.45
T133951	-0.83050	0.0025
T093217	-0.32522	0.20
