T355292	-0.0170	0.87000
T275568	0.1659	0.07300
T135202	-0.0482	0.61000
T019989	-0.0185	0.85000
T190264	0.00845	0.93000
T324413	-0.0705	0.45000
T324412	-0.1341	0.16000
T324410	-0.0516	0.5500
T324416	-0.1483	0.13000
T324415	-0.0697	0.47000
T324414	-0.0648	0.50000
T231786	0.0220	0.80000
T107549	0.0776	0.44000
T074554	0.1059	0.29000
T073016	0.0622	0.5300
T073015	0.0600	0.58000
T327855	0.0483	0.60000
T218701	0.0257	0.78000
T327859	0.1309	0.21000
T073019	0.0987	0.34000
T093996	-0.0629	0.51000
T085771	0.0586	0.55000
T181493	-0.0204	0.81000
T348280	0.0906	0.3500
T117944	0.0621	0.47000
T169470	-0.0395	0.66000
T125427	0.0310	0.76000
T063868	0.212	0.04800
T362204	0.0131	0.90000
T263567	-0.0677	0.52000
T284448	0.0752	0.43000
T205376	0.0492	0.59000
T214861	0.0755	0.46000
T139945	-0.0341	0.73000
T139412	0.135	0.15000
T139948	0.0286	0.79000
T200383	0.081	0.39000
T320554	-0.0165	0.8700
T078794	0.1034	0.29000
T018350	0.0182	0.86000
T164978	-0.0111	0.92000
T110327	0.0305	0.76000
T151603	0.1192	0.18000
T006917	-0.1340	0.21000
T359449	0.0528	0.58000
T218568	-0.0665	0.54000
T111815	-0.00478	0.96000
T254672	-0.00666	0.95000
T098325	0.0256	0.80000
T333063	0.0568	0.55000
T310278	0.0755	0.46000
T176285	-0.0430	0.64000
T250117	-0.0818	0.42000
T048595	0.0767	0.43000
T378637	0.0508	0.59000
T200290	-0.0234	0.80000
T333819	0.1393	0.15000
T195261	0.0876	0.36000
T200298	-0.0470	0.65000
T247954	0.0285	0.7900
T168482	-0.0952	0.30000
T168481	0.00694	0.94000
T230009	0.0192	0.85000
T114379	0.1425	0.12000
T314380	0.1049	0.27000
T061702	-0.0239	0.81000
T061258	0.0291	0.76000
T060078	-0.00519	0.96000
T060079	0.104	0.2900
T364581	-0.00666	0.95000
T195198	-0.0158	0.85000
T316890	0.0668	0.49000
T050359	-0.0393	0.69000
T180441	-0.0231	0.81000
T121843	0.0716	0.51000
T240984	-0.1013	0.28000
T240985	-0.00447	0.97000
T302771	0.1713	0.07700
T350607	0.0223	0.82000
T152186	0.0696	0.44000
T023588	0.0963	0.3900
T194027	0.1588	0.11000
T194026	0.0354	0.7100
T136494	0.1363	0.19000
T235786	0.0755	0.44000
T123737	0.0208	0.81000
T066031	0.1158	0.27000
T285014	-0.0733	0.40000
T148768	0.1188	0.26000
T115222	-0.0337	0.72000
T115221	-0.0143	0.87000
T203742	0.2141	0.04600
T153365	0.0920	0.35000
T153369	0.0344	0.75000
T205747	0.0951	0.33000
T205748	0.0439	0.65000
T129676	0.0726	0.43000
T129677	-0.0465	0.61000
T129675	-0.0082	0.93000
T128246	0.1939	0.07400
T272008	0.1521	0.0840
T044481	0.0436	0.70000
T230701	-0.0596	0.50000
T129959	0.0226	0.81000
T177475	0.0188	0.83000
T196170	0.1138	0.22000
T288764	-0.0660	0.49000
T294244	0.0632	0.50000
T309376	-0.00462	0.96000
T129451	-0.0447	0.6700
T130155	0.0223	0.81000
T130156	0.0327	0.74000
T324337	-0.00444	0.96000
T102504	0.0325	0.74000
T212634	0.1199	0.20000
T212633	0.1727	0.06000
T129955	-0.0389	0.70000
T121286	-0.0276	0.76000
T373973	-0.0113	0.91000
T171355	-0.0271	0.76000
T159183	-0.00574	0.95000
T074090	0.0664	0.47000
T117175	0.2239	0.01600
T158634	-0.1274	0.17000
T074099	0.0914	0.3700
T074098	0.1054	0.24000
T241117	0.0168	0.86000
T165981	-0.00043	1.00000
T126035	0.1001	0.28000
T126034	0.0434	0.66000
T334257	0.0742	0.44000
T182926	0.0128	0.89000
T229128	-0.0411	0.63000
T177897	0.1119	0.2900
T188120	0.0571	0.54000
T061397	0.0284	0.75000
T061395	0.0157	0.88000
T274512	0.1118	0.22000
T274516	0.0915	0.36000
T126159	0.0567	0.5800
T150556	0.0745	0.4400
T150550	0.1093	0.2300
T333158	-0.0485	0.59000
T216399	0.0072	0.94000
T217446	-0.00032	1.00000
T375533	0.0110	0.91000
T334872	0.1226	0.20000
T067941	0.0479	0.59000
T206054	-0.0368	0.69000
T380808	0.1285	0.22000
T180386	0.0124	0.90000
T307687	-0.00363	0.97000
T202998	0.2169	0.0410
T273985	0.0045	0.96000
T060449	0.0542	0.54000
T202990	0.2603	0.01700
T224837	0.0482	0.64000
T026197	0.1284	0.16000
T189749	0.0478	0.64000
T045664	-0.0576	0.56000
T173769	0.0226	0.80000
T265359	0.0231	0.80000
T156491	0.1167	0.21000
T031872	-0.00295	0.98000
T371236	-0.0897	0.34000
T031878	0.0306	0.75000
T076550	0.2027	0.04400
T097678	-0.0324	0.7600
T356489	0.0219	0.8100
T085712	0.1103	0.2400
T231500	-0.0460	0.65000
T055152	0.0413	0.66000
T056497	0.2589	0.01100
T044900	-0.0909	0.3800
T238488	-0.0551	0.57000
T371496	0.0338	0.74000
T329662	0.0139	0.88000
T252688	-0.1703	0.10000
T252689	0.0328	0.73000
T252683	-0.0611	0.57000
T092657	-0.0110	0.92000
T237047	0.0170	0.86000
T030051	0.0387	0.6900
T009216	0.0469	0.61000
T018355	0.1308	0.18000
T154791	0.0250	0.77000
T154062	0.1727	0.09800
T330617	0.0285	0.77000
