100133144	-0.0967	1.7e-01
100134869	-0.0432	5.5e-01
10357	0.0239	7.4e-01
10431	0.1325	6.1e-02
155060	-0.0638	3.6e-01
390284	-0.1132	1.0e-01
57714	-0.217	2.7e-03
645851	-0.0215	7.7e-01
653553	0.1978	5.3e-03
8225	0.0384	5.9e-01
90288	-0.0769	2.7e-01
1	0.1224	9.7e-02
87769	0.1167	9.1e-02
2	-0.1738	1.4e-02
53947	-0.0109	8.7e-01
8086	0.1285	5.4e-02
65985	0.2720	7.6e-05
51166	-0.0601	3.8e-01
79719	-0.0968	1.7e-01
22848	-0.0891	1.7e-01
14	0.1866	8.5e-03
57505	0.1741	1.1e-02
80755	0.0930	1.8e-01
16	0.1421	3.7e-02
60496	-0.0945	1.9e-01
132949	-0.1021	1.6e-01
10157	-0.0997	1.8e-01
26574	0.0429	5.6e-01
9625	0.0163	8.0e-01
18	-0.158	2.0e-02
10349	-0.1530	3.7e-02
79963	-0.0119	8.6e-01
26154	0.2737	4.1e-04
154664	0.0273	6.8e-01
650655	-0.0667	3.1e-01
19	-0.103	1.1e-01
20	-0.0875	2.2e-01
21	-0.0883	1.7e-01
24	0.213	1.4e-03
23461	-0.1553	3.7e-02
23460	-0.1965	6.6e-03
10347	0.000355	1.0e+00
10351	-0.0986	1.6e-01
10350	-0.100	1.5e-01
23456	-0.0844	2.4e-01
5243	-0.2991	1.4e-05
5244	-0.0997	1.2e-01
340273	0.0874	1.7e-01
10058	0.2273	4.6e-04
22	-0.1079	1.2e-01
11194	0.1802	1.3e-02
23457	0.0240	7.2e-01
89845	0.1890	9.3e-03
85320	0.0306	6.4e-01
4363	0.229	1.2e-03
1244	0.2415	5.4e-04
8714	-0.1502	2.3e-02
10257	0.00152	9.8e-01
10057	0.1790	1.2e-02
368	-0.0547	4.3e-01
10060	0.1247	7.9e-02
215	0.0949	1.9e-01
225	-0.3411	1.5e-06
5825	-0.0360	6.1e-01
5826	0.0346	6.0e-01
6059	-0.0087	9.0e-01
23	0.2266	1.1e-03
10061	0.1600	1.9e-02
55324	0.0850	2.3e-01
9619	-0.170	1.4e-02
9429	0.0654	3.4e-01
64137	0.1588	3.3e-02
64240	0.1567	2.9e-02
55347	-0.1023	1.8e-01
83451	0.1079	1.2e-01
145447	0.106	1.4e-01
26090	-0.0488	5.1e-01
84945	-0.1196	9.9e-02
25864	0.1176	1.0e-01
84836	0.1780	8.9e-03
116236	-0.0194	7.8e-01
84696	-0.0758	2.9e-01
11057	-0.1035	1.2e-01
171586	-0.159	2.8e-02
63874	0.000658	9.9e-01
51099	0.0498	4.8e-01
57406	-0.0561	4.2e-01
79575	-0.1086	1.3e-01
10006	-0.1648	2.2e-02
10152	-0.0170	8.1e-01
25890	-0.0791	2.3e-01
