filename	barcode(s)
TCGA-D3-A1Q3-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q3-06A-11R-A18W-13
TCGA-D3-A1Q3-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q3-06A-11R-A18W-13
TCGA-D3-A1Q4-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q4-06A-11R-A18W-13
TCGA-D3-A1Q4-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q4-06A-11R-A18W-13
TCGA-D3-A1Q5-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q5-06A-11R-A18W-13
TCGA-D3-A1Q5-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q5-06A-11R-A18W-13
TCGA-D3-A1Q6-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q6-06A-11R-A18W-13
TCGA-D3-A1Q6-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q6-06A-11R-A18W-13
TCGA-D3-A1Q7-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q7-06A-11R-A18W-13
TCGA-D3-A1Q7-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q7-06A-11R-A18W-13
TCGA-D3-A1Q8-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q8-06A-11R-A18W-13
TCGA-D3-A1Q8-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q8-06A-11R-A18W-13
TCGA-D3-A1Q9-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1Q9-06A-11R-A18W-13
TCGA-D3-A1Q9-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1Q9-06A-11R-A18W-13
TCGA-D3-A1QA-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1QA-06A-11R-A18W-13
TCGA-D3-A1QA-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1QA-06A-11R-A18W-13
TCGA-D3-A1QA-07A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A1QA-07A-11R-A37G-13
TCGA-D3-A1QA-07A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A1QA-07A-11R-A37G-13
TCGA-D3-A1QB-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A1QB-06A-11R-A18W-13
TCGA-D3-A1QB-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A1QB-06A-11R-A18W-13
TCGA-D3-A2J6-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2J6-06A-11R-A18W-13
TCGA-D3-A2J6-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2J6-06A-11R-A18W-13
TCGA-D3-A2J7-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2J7-06A-11R-A18W-13
TCGA-D3-A2J7-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2J7-06A-11R-A18W-13
TCGA-D3-A2J8-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2J8-06A-11R-A18W-13
TCGA-D3-A2J8-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2J8-06A-11R-A18W-13
TCGA-D3-A2J9-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2J9-06A-11R-A18W-13
TCGA-D3-A2J9-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2J9-06A-11R-A18W-13
TCGA-D3-A2JA-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JA-06A-11R-A18W-13
TCGA-D3-A2JA-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JA-06A-11R-A18W-13
TCGA-D3-A2JB-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JB-06A-11R-A18W-13
TCGA-D3-A2JB-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JB-06A-11R-A18W-13
TCGA-D3-A2JC-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JC-06A-11R-A18W-13
TCGA-D3-A2JC-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JC-06A-11R-A18W-13
TCGA-D3-A2JD-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JD-06A-11R-A18W-13
TCGA-D3-A2JD-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JD-06A-11R-A18W-13
TCGA-D3-A2JE-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A2JE-06A-11R-A37G-13
TCGA-D3-A2JE-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A2JE-06A-11R-A37G-13
TCGA-D3-A2JF-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JF-06A-11R-A18V-13
TCGA-D3-A2JF-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JF-06A-11R-A18V-13
TCGA-D3-A2JG-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JG-06A-11R-A18W-13
TCGA-D3-A2JG-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JG-06A-11R-A18W-13
TCGA-D3-A2JH-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A2JH-06A-11R-A18W-13
TCGA-D3-A2JH-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A2JH-06A-11R-A18W-13
TCGA-D3-A2JK-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JK-06A-11R-A18V-13
TCGA-D3-A2JK-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JK-06A-11R-A18V-13
TCGA-D3-A2JL-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JL-06A-11R-A18V-13
TCGA-D3-A2JL-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JL-06A-11R-A18V-13
TCGA-D3-A2JN-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JN-06A-11R-A18V-13
TCGA-D3-A2JN-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JN-06A-11R-A18V-13
TCGA-D3-A2JO-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JO-06A-11R-A18V-13
TCGA-D3-A2JO-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JO-06A-11R-A18V-13
TCGA-D3-A2JP-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A2JP-06A-11R-A18V-13
TCGA-D3-A2JP-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A2JP-06A-11R-A18V-13
TCGA-D3-A3BZ-06A-12R-A18V-13.isoform.quantification.txt	TCGA-D3-A3BZ-06A-12R-A18V-13
TCGA-D3-A3BZ-06A-12R-A18V-13.mirna.quantification.txt	TCGA-D3-A3BZ-06A-12R-A18V-13
TCGA-D3-A3C1-06A-12R-A18V-13.isoform.quantification.txt	TCGA-D3-A3C1-06A-12R-A18V-13
TCGA-D3-A3C1-06A-12R-A18V-13.mirna.quantification.txt	TCGA-D3-A3C1-06A-12R-A18V-13
TCGA-D3-A3C3-06A-12R-A18V-13.isoform.quantification.txt	TCGA-D3-A3C3-06A-12R-A18V-13
TCGA-D3-A3C3-06A-12R-A18V-13.mirna.quantification.txt	TCGA-D3-A3C3-06A-12R-A18V-13
TCGA-D3-A3C6-06A-12R-A18X-13.isoform.quantification.txt	TCGA-D3-A3C6-06A-12R-A18X-13
TCGA-D3-A3C6-06A-12R-A18X-13.mirna.quantification.txt	TCGA-D3-A3C6-06A-12R-A18X-13
TCGA-D3-A3C7-06A-11R-A18X-13.isoform.quantification.txt	TCGA-D3-A3C7-06A-11R-A18X-13
TCGA-D3-A3C7-06A-11R-A18X-13.mirna.quantification.txt	TCGA-D3-A3C7-06A-11R-A18X-13
TCGA-D3-A3C8-06A-12R-A18V-13.isoform.quantification.txt	TCGA-D3-A3C8-06A-12R-A18V-13
TCGA-D3-A3C8-06A-12R-A18V-13.mirna.quantification.txt	TCGA-D3-A3C8-06A-12R-A18V-13
TCGA-D3-A3CB-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A3CB-06A-11R-A18V-13
TCGA-D3-A3CB-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A3CB-06A-11R-A18V-13
TCGA-D3-A3CC-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A3CC-06A-11R-A18V-13
TCGA-D3-A3CC-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A3CC-06A-11R-A18V-13
TCGA-D3-A3CE-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D3-A3CE-06A-11R-A18V-13
TCGA-D3-A3CE-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D3-A3CE-06A-11R-A18V-13
TCGA-D3-A3CF-06A-11R-A18W-13.isoform.quantification.txt	TCGA-D3-A3CF-06A-11R-A18W-13
TCGA-D3-A3CF-06A-11R-A18W-13.mirna.quantification.txt	TCGA-D3-A3CF-06A-11R-A18W-13
TCGA-D3-A3ML-06A-11R-A21E-13.isoform.quantification.txt	TCGA-D3-A3ML-06A-11R-A21E-13
TCGA-D3-A3ML-06A-11R-A21E-13.mirna.quantification.txt	TCGA-D3-A3ML-06A-11R-A21E-13
TCGA-D3-A3MO-06A-11R-A21E-13.isoform.quantification.txt	TCGA-D3-A3MO-06A-11R-A21E-13
TCGA-D3-A3MO-06A-11R-A21E-13.mirna.quantification.txt	TCGA-D3-A3MO-06A-11R-A21E-13
TCGA-D3-A3MR-06A-11R-A21E-13.isoform.quantification.txt	TCGA-D3-A3MR-06A-11R-A21E-13
TCGA-D3-A3MR-06A-11R-A21E-13.mirna.quantification.txt	TCGA-D3-A3MR-06A-11R-A21E-13
TCGA-D3-A3MU-06A-11R-A21E-13.isoform.quantification.txt	TCGA-D3-A3MU-06A-11R-A21E-13
TCGA-D3-A3MU-06A-11R-A21E-13.mirna.quantification.txt	TCGA-D3-A3MU-06A-11R-A21E-13
TCGA-D3-A3MV-06A-11R-A21E-13.isoform.quantification.txt	TCGA-D3-A3MV-06A-11R-A21E-13
TCGA-D3-A3MV-06A-11R-A21E-13.mirna.quantification.txt	TCGA-D3-A3MV-06A-11R-A21E-13
TCGA-D3-A51E-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51E-06A-11R-A25Z-13
TCGA-D3-A51E-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51E-06A-11R-A25Z-13
TCGA-D3-A51F-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51F-06A-11R-A25Z-13
TCGA-D3-A51F-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51F-06A-11R-A25Z-13
TCGA-D3-A51G-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51G-06A-11R-A25Z-13
TCGA-D3-A51G-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51G-06A-11R-A25Z-13
TCGA-D3-A51H-06A-12R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51H-06A-12R-A25Z-13
