T355292	0.0259	0.780
T275568	-0.1652	0.078
T135202	-0.2551	0.0082
T019989	-0.00713	0.940
T275564	-0.2505	0.012
T190264	-0.0861	0.34
T324413	0.0626	0.510
T324412	0.0674	0.480
T324410	-0.03156	0.740
T324416	-0.06304	0.51
T324414	0.0653	0.490
T231786	-0.12224	0.19
T107549	-0.1579	0.099
T074554	0.0192	0.820
T073016	0.0794	0.400
T073015	0.0551	0.560
T351126	-0.06296	0.510
T327855	-0.2129	0.026
T218701	-0.06154	0.50
T327859	-0.1169	0.200
T073019	0.0284	0.770
T093996	-0.0589	0.55
T085771	-0.2526	0.0078
T181493	-0.07421	0.42
T348280	-0.0678	0.49
T117944	-0.1201	0.200
T169470	-0.1230	0.21
T379044	-0.1792	0.075
T128248	-0.1597	0.081
T125427	-0.302298	0.0028
T362204	-0.1009	0.300
T263567	0.0261	0.800
T284448	-0.11396	0.210
T205376	-0.2214	0.017
T214861	-0.1402	0.170
T139945	-0.1849	0.079
T139412	-0.1124	0.240
T200383	-0.2305	0.016
T320554	0.0119	0.900
T078794	-0.1650	0.09
T018350	-0.0281	0.780
T110324	-0.2065	0.038
T164978	0.0714	0.470
T110327	-0.1523	0.10
T151603	-0.0941	0.30
T359449	-0.0835	0.390
T254677	-0.06623	0.50
T111815	0.0637	0.53
T254672	-0.04386	0.640
T254670	-0.0146	0.890
T254678	-0.0105	0.91
T098325	-0.18206	0.047
T291191	-0.12703	0.220
T310278	0.00897	0.920
T176285	0.0580	0.530
T250117	-0.0633	0.52
T261545	-0.0755	0.40
T261544	-0.0661	0.46
T291996	0.0781	0.450
T048595	-0.0286	0.760
T378637	0.0576	0.550
T333819	-0.11545	0.21
T195261	-0.2080	0.035
T247954	0.0137	0.88
T168482	-0.14053	0.15
T168481	-0.1372	0.13
T230009	-0.0913	0.35
T114379	0.0266	0.780
T314380	-0.05879	0.540
T061702	-0.1623	0.075
T061258	-0.0785	0.38
T243187	-0.07427	0.46
T060078	-0.05302	0.590
T060079	0.0363	0.700
T364581	-0.1077	0.260
T195198	-0.09736	0.300
T336822	-0.1700	0.082
T066953	0.0124	0.900
T050359	-0.17173	0.059
T180441	-0.13893	0.14
T240984	-0.1508	0.100
T302771	-0.2829	0.0043
T350607	-0.0562	0.540
T152186	-0.15063	0.11
T023588	-0.10657	0.260
T136494	-0.0897	0.330
T123737	-0.14154	0.13
T066031	-0.15902	0.092
T285014	-0.1956	0.055
T148768	-0.09991	0.270
T256648	0.0354	0.690
