T299193	0.0793	4.6e-01
T355292	-0.0673	5.0e-01
T275568	-0.11380	2.3e-01
T135202	-0.1254	2.1e-01
T019989	0.1041	2.6e-01
T190264	0.0126	8.9e-01
T324410	-0.1190	2.6e-01
T231786	-0.00195	9.8e-01
T107549	-0.1550	1.1e-01
T074554	0.1452	1.6e-01
T073016	0.1039	2.8e-01
T073015	0.0461	6.2e-01
T351126	0.0870	3.9e-01
T327855	0.0359	7.1e-01
T218701	0.0923	3.2e-01
T327859	-0.1540	1.1e-01
T073019	0.0340	7.4e-01
T093996	-0.1254	2.0e-01
T085771	-0.0966	3.2e-01
T181493	-0.00343	9.7e-01
T348280	-0.0804	3.8e-01
T117944	-0.1429	1.2e-01
T169470	0.00565	9.5e-01
T128248	-0.0874	3.6e-01
T125427	-0.0835	4.2e-01
T362204	0.111	2.6e-01
T263567	-0.1769	9.2e-02
T284448	-0.1307	1.8e-01
T205376	-0.1422	1.7e-01
T214861	-0.0238	8.1e-01
T139945	0.00284	9.8e-01
T139412	-1.25e-01	1.8e-01
T200383	-0.1476	1.3e-01
T108013	-9.96e-04	9.9e-01
T320554	0.0280	7.8e-01
T078794	-0.0518	6.0e-01
T018350	-0.1795	5.2e-02
T110324	0.1442	1.5e-01
T110327	0.0994	3.2e-01
T151603	0.0472	6.3e-01
T359449	0.00933	9.3e-01
T254677	0.1331	1.6e-01
T111815	-0.0433	6.6e-01
T254672	0.00885	9.3e-01
T254670	0.0275	7.9e-01
T089600	0.0863	4.0e-01
T098325	-0.2274	2.2e-02
T333063	-0.0814	4.2e-01
T291191	0.1125	3.0e-01
T176285	-0.0470	6.4e-01
T250117	0.0873	3.8e-01
T261545	-0.0639	4.9e-01
T261544	-0.0624	5.0e-01
T048595	-0.1083	3.0e-01
T378637	0.0330	7.4e-01
T333819	-0.0213	8.1e-01
T195261	-0.1956	5.4e-02
T247954	-0.0453	6.5e-01
T168482	0.0512	6.1e-01
T168481	-0.0505	5.9e-01
T230009	0.0167	8.7e-01
T114379	0.00789	9.4e-01
T314380	0.0771	4.3e-01
T061702	-0.1993	4.4e-02
T061258	-0.0180	8.6e-01
T243187	-0.2306	3.6e-02
T060079	0.1289	1.8e-01
T364581	-0.2211	3.1e-02
T195198	0.05549	5.6e-01
T336822	-0.1283	2.0e-01
T050359	-0.0231	8.0e-01
T180441	-0.0426	6.5e-01
T240984	-0.0157	8.7e-01
T302771	-0.0538	5.6e-01
T350607	-0.0145	8.7e-01
T297107	0.0131	8.9e-01
T152186	0.0113	9.0e-01
T023588	-0.0161	8.7e-01
T136494	-0.0597	5.3e-01
T123737	-0.0833	4.0e-01
T066031	0.0184	8.5e-01
T285014	-0.0674	5.1e-01
T148768	-0.1945	3.8e-02
T115222	0.0038	9.7e-01
T115221	-0.0289	7.7e-01
T203742	0.0282	7.7e-01
T153365	-0.1023	2.6e-01
T205747	-0.1323	2.1e-01
T205748	0.0352	7.2e-01
T315547	-0.0328	7.4e-01
T315818	0.0295	7.8e-01
T129676	-0.1743	8.3e-02
T129677	-0.03284	7.3e-01
T129675	0.0564	5.5e-01
T128246	-0.03495	7.2e-01
T272008	-0.0961	2.8e-01
T044481	-0.0362	7.2e-01
T230701	0.0406	6.8e-01
T129959	-0.1869	6.1e-02
T177475	-0.0439	6.4e-01
T196170	0.1443	1.1e-01
T288764	0.0627	5.5e-01
T294244	-0.01926	8.4e-01
T125569	0.0324	7.4e-01
T309376	0.1119	2.5e-01
T129450	-0.0451	6.5e-01
T129451	-0.05506	5.7e-01
T130155	-0.0437	6.4e-01
T130156	-0.1159	2.2e-01
T324337	-0.0841	3.5e-01
T102504	0.0189	8.5e-01
T212633	-0.1596	0.11000
T227657	0.0264	7.7e-01
T129955	-0.1658	1.0e-01
T121286	-0.02210	8.1e-01
T373973	6.38e-02	4.7e-01
T171355	0.1427	0.14000
T159183	-0.0949	3.3e-01
T159184	-0.1795	8.0e-02
T074090	-0.0897	3.2e-01
T117175	3.32e-05	1.0e+00
T158634	-0.1869	7.6e-02
T074099	-0.1003	3.1e-01
T074098	-0.15203	1.1e-01
T241117	-0.0845	3.8e-01
T165981	-0.1116	2.1e-01
T126035	-0.1166	2.2e-01
T126034	-0.1957	5.1e-02
T334257	-0.10522	0.28000
T182926	-0.0584	5.4e-01
T229128	-0.0718	4.5e-01
T177897	-0.0778	4.3e-01
T306887	0.1335	1.9e-01
T188120	-0.0181	8.4e-01
T061397	-0.0875	3.6e-01
T061395	0.1150	2.4e-01
T274512	0.214	3.8e-02
T274516	-0.0865	3.7e-01
T126159	-0.2111	2.8e-02
T150556	0.1869	7.1e-02
T150550	-0.0306	7.5e-01
T333158	0.0732	4.3e-01
T216399	-0.2259	3.7e-02
T217446	0.0247	8.0e-01
T375533	0.0596	5.3e-01
T145003	-0.0375	7.0e-01
T334872	-0.1794	7.1e-02
T034374	0.0623	5.4e-01
T067941	0.0441	6.5e-01
T380808	-0.02440	8.1e-01
T180386	0.0539	5.7e-01
T307687	-0.0077	9.3e-01
T273985	-0.0397	7.0e-01
T060449	0.1208	1.9e-01
T202990	-0.0319	7.5e-01
T224837	-0.0364	6.9e-01
T040154	0.0434	6.8e-01
T026197	-0.0505	6.2e-01
T045664	-0.0135	8.9e-01
T173769	-0.0297	7.5e-01
T156491	0.0215	8.3e-01
T031872	-0.04066	6.6e-01
T371236	-0.0167	8.6e-01
T031878	-0.0637	5.0e-01
T076550	0.0266	7.9e-01
T081667	0.0585	5.8e-01
T356489	0.00606	9.5e-01
T085712	-0.138	1.7e-01
T231500	0.0156	8.8e-01
T055152	-0.1195	2.2e-01
T355828	0.2768	3.5e-03
T044900	0.00665	9.4e-01
T238488	-0.1095	3.0e-01
T329662	0.04466	6.4e-01
T252688	0.0303	7.6e-01
T252689	-0.0846	3.7e-01
T018117	0.1260	2.0e-01
T131417	0.0261	7.9e-01
T252683	0.0143	8.8e-01
T092657	-0.0769	4.4e-01
T237047	0.0638	5.1e-01
T030051	0.0748	4.2e-01
T009216	0.0068	9.5e-01
T018355	-0.0816	3.7e-01
T154791	-0.0472	6.3e-01
T154062	0.0660	4.9e-01
T330617	-0.0054	9.6e-01
T380574	-0.0161	8.6e-01
T216095	-0.02436	8.1e-01
T196786	0.21243	3.3e-02
T196783	0.2124	2.7e-02
T196789	0.1948	4.0e-02
T004062	-0.0146	8.8e-01
T065407	0.0861	3.4e-01
T206889	-0.1128	2.5e-01
T206888	0.00299	9.7e-01
T098301	-0.01464	8.8e-01
T200456	-0.0861	4.0e-01
T206882	-0.1132	2.1e-01
T206881	-0.05263	5.7e-01
T335649	-0.0413	6.6e-01
T048144	0.00763	9.4e-01
T114088	0.0768	4.2e-01
T365891	-0.00898	9.3e-01
T372142	0.0263	8.0e-01
T102861	0.1148	2.3e-01
T251885	0.0262	8.0e-01
T301689	0.0114	9.1e-01
T301683	-0.0157	8.7e-01
T301681	-0.0240	8.0e-01
T301684	5.89e-02	5.4e-01
T008165	-0.0987	3.1e-01
T082674	-0.1669	9.5e-02
T082671	-0.04038	6.8e-01
T345416	0.0170	8.6e-01
T345417	-0.0460	6.4e-01
T226842	-0.1167	2.4e-01
T226847	-0.18925	7.6e-02
T031012	0.0921	3.8e-01
T061273	0.1499	1.1e-01
T082905	-0.0330	7.4e-01
T032282	-0.00135	9.9e-01
T183841	0.0108	9.1e-01
T028625	0.0120	9.1e-01
T174358	-0.1478	1.3e-01
T362814	0.1218	2.0e-01
T063691	-0.04018	6.6e-01
T175917	0.0308	7.7e-01
T175910	0.0617	5.6e-01
T123753	-0.182	6.2e-02
T055817	0.1808	7.6e-02
T307745	-0.0849	3.6e-01
T233174	-0.1462	0.14000
T133951	-0.1784	6.7e-02
T093217	-0.0719	4.6e-01
T153565	0.0395	6.9e-01
T205503	-0.0443	6.8e-01
T339209	0.0229	8.2e-01
T309955	-0.1027	3.3e-01
T309954	-0.2591	1.2e-02
T030864	-0.0426	6.9e-01
T030862	1.06e-01	2.4e-01
T030861	0.1859	5.4e-02
T066064	-0.0122	9.0e-01
T232333	-0.0720	4.5e-01
T334719	-0.1167	2.1e-01
T303449	0.04923	6.1e-01
T303448	-0.00352	9.7e-01
T315831	0.0307	7.6e-01
T120068	0.0459	6.6e-01
T014702	-0.0689	4.5e-01
T346493	-0.2780	3.0e-03
T128529	0.1688	7.2e-02
T141628	-0.0199	8.3e-01
T166425	3.29e-04	1.0e+00
T105518	-0.0953	3.3e-01
T346727	-0.1218	2.7e-01
T346726	-0.0860	4.2e-01
T048011	-0.13610	1.5e-01
T370751	-0.03804	6.9e-01
T192347	-0.1121	2.6e-01
T081835	0.0687	4.6e-01
T351663	0.0514	5.9e-01
T081839	-0.0739	4.8e-01
T037552	-0.169	8.1e-02
T330111	0.0286	7.7e-01
T172132	-0.1333	1.7e-01
T166615	0.0192	8.4e-01
T171443	0.1496	1.3e-01
T021357	0.0866	3.7e-01
T064965	4.46e-02	6.4e-01
T021359	4.36e-04	1.0e+00
T225819	0.1221	2.1e-01
T316759	-0.0973	3.4e-01
T013531	-0.0401	6.7e-01
T311397	-0.0400	7.0e-01
T062740	-0.0176	8.7e-01
T274539	0.0808	4.1e-01
T133178	0.0599	5.1e-01
T321584	0.0463	6.2e-01
T115742	0.0122	9.0e-01
T098795	-0.2086	5.0e-02
T333139	-0.0806	4.2e-01
T380633	0.0876	3.4e-01
T145024	-0.0192	8.5e-01
T307913	0.0602	5.1e-01
T334850	0.0116	9.0e-01
T203592	0.0228	8.1e-01
T096538	0.1428	1.6e-01
T213034	-6.00e-02	5.2e-01
T020489	-0.0453	6.5e-01
T185669	0.1417	1.3e-01
T364173	0.0526	5.9e-01
T000790	-0.09259	3.7e-01
T269318	-0.0699	4.6e-01
T080164	-0.0134	8.9e-01
T002331	0.1012	3.0e-01
T002647	-0.0958	3.3e-01
T142552	-0.135	1.7e-01
T142553	-0.0281	7.7e-01
T095719	0.0414	6.9e-01
T002642	-0.1931	4.4e-02
T348716	0.0186	8.5e-01
T163561	0.0931	3.3e-01
T163562	0.1191	2.2e-01
T234591	0.0593	5.6e-01
T302636	0.0327	7.2e-01
T234599	-0.0666	4.9e-01
T017152	0.1073	2.8e-01
T169553	-0.0893	3.9e-01
T322118	0.1744	8.9e-02
T050475	-0.05336	5.8e-01
T174167	0.0106	9.1e-01
T050472	-0.2054	2.5e-02
T023464	-0.0365	7.1e-01
T360088	-0.00399	9.7e-01
T165464	-0.1003	2.7e-01
T081648	0.2677	6.8e-03
T081649	0.1877	6.9e-02
T081645	0.2194	3.2e-02
T009575	-0.03642	7.1e-01
T302456	-0.0642	5.1e-01
T139635	-0.0626	5.1e-01
T138854	-0.0716	5.0e-01
T138855	-0.0937	3.7e-01
T301744	0.0696	4.6e-01
T138853	-0.0370	7.1e-01
T214354	0.0243	8.0e-01
T377340	-0.0864	3.9e-01
