100133144	0.1332	1.6e-01
100134869	-0.0532	5.3e-01
10357	0.0794	3.8e-01
10431	-0.4600	6.6e-06
155060	0.0343	7.0e-01
340602	-0.3909	4.0e-05
390284	0.0627	5.0e-01
57714	0.4555	1.6e-06
645851	0.1663	8.6e-02
653553	0.4951	4.1e-06
728788	0.3185	2.8e-03
8225	-0.0790	3.5e-01
90288	0.4224	1.5e-06
1	0.3334	4.2e-04
54715	-0.1250	1.8e-01
87769	0.4487	2.8e-06
144568	0.1944	3.4e-02
2	0.2621	5.4e-03
53947	0.0716	4.3e-01
8086	-0.1889	4.9e-02
65985	-0.0298	7.4e-01
51166	-0.3473	3.3e-04
79719	0.2864	1.3e-03
22848	0.0336	7.2e-01
14	-0.3704	2.0e-04
15	0.1829	3.6e-02
57505	-0.1182	2.0e-01
80755	-0.3846	2.5e-05
16	-0.327	7.4e-04
60496	-0.1996	3.0e-02
132949	0.1099	2.0e-01
10157	0.3214	1.2e-04
26574	-0.2290	2.5e-02
9625	-0.1855	5.9e-02
18	-0.3922	4.2e-05
10349	0.1846	2.6e-02
79963	0.000888	9.9e-01
26154	0.3700	1.7e-04
154664	0.60996	5.3e-10
650655	-0.4928	5.0e-07
19	0.2928	1.6e-03
20	0.0390	6.8e-01
21	-0.4044	3.7e-06
24	-0.0085	9.2e-01
23461	0.3592	1.3e-04
23460	0.3894	4.2e-05
10347	0.2647	2.5e-03
10351	0.3459	4.9e-04
10350	0.0483	5.7e-01
23456	-0.00874	9.2e-01
5243	-0.0137	8.8e-01
5244	0.3540	4.8e-04
10058	-0.3714	4.1e-04
22	0.3248	1.2e-03
11194	0.1874	4.2e-02
23457	0.0904	3.9e-01
89845	0.2576	2.8e-03
85320	0.0390	6.8e-01
94160	0.0386	7.0e-01
4363	0.3633	5.0e-04
1244	0.0958	3.0e-01
8714	0.66090	3.4e-10
10257	0.1457	1.3e-01
10057	-0.0522	5.8e-01
653190	0.1917	4.1e-02
730013	0.0437	6.2e-01
368	-0.0263	7.8e-01
6833	-0.5238	4.3e-08
10060	-0.0166	8.7e-01
215	0.3227	5.9e-04
225	0.2802	3.8e-03
5825	0.4554	1.5e-06
5826	0.1470	1.2e-01
6059	0.1334	1.5e-01
23	-0.2353	1.7e-02
10061	0.0349	6.9e-01
55324	-0.1137	1.9e-01
9619	-0.3673	7.4e-05
9429	-0.1940	3.7e-02
64137	-0.1711	5.9e-02
64240	0.00385	9.7e-01
55347	-0.3009	2.1e-03
83451	0.0747	4.3e-01
145447	0.1399	1.5e-01
26090	-0.0860	4.0e-01
84945	-0.0752	4.3e-01
25864	-0.588	2.3e-10
84836	0.0492	6.1e-01
116236	0.5090	1.9e-08
84696	0.1510	8.4e-02
11057	0.0466	6.1e-01
171586	0.2943	8.8e-04
63874	-0.1727	5.6e-02
51099	-0.0785	4.3e-01
57406	-0.398	1.1e-05
79575	0.0951	3.2e-01
10006	-0.3858	2.0e-04
10152	-0.0436	6.4e-01
25890	-0.0223	8.2e-01
51225	0.4429	3.4e-06
25	-0.1847	5.7e-02
27	-0.4118	2.5e-06
3983	-0.368	3.9e-04
84448	-0.2281	2.4e-02
22885	-0.287	4.3e-03
28	-0.1404	1.5e-01
29	0.0395	6.6e-01
29777	-0.2117	3.7e-02
80325	0.1605	7.0e-02
25841	-0.2707	2.4e-03
30	0.1401	1.5e-01
10449	0.5253	4.1e-08
31	-0.3329	1.3e-04
32	0.4098	1.9e-05
80724	0.1825	2.8e-02
84129	0.1152	1.9e-01
27034	-0.0378	6.8e-01
28976	-0.1602	5.8e-02
33	0.5459	9.1e-09
34	0.4234	1.2e-05
36	-0.5620	2.9e-08
35	0.3831	3.9e-05
37	0.2418	3.4e-03
176	-0.1992	3.1e-02
9744	0.3969	5.9e-05
23527	-0.0103	9.2e-01
116983	-0.1819	7.9e-02
38	-0.4716	3.1e-06
39	-0.4068	2.0e-05
64746	-0.1050	2.5e-01
79777	-0.0952	3.1e-01
91452	-0.4659	4.8e-06
84320	-0.4232	7.5e-06
414149	-0.1436	1.3e-01
40	-0.2549	1.1e-02
41	-0.577	5.4e-10
9311	-0.2485	9.6e-03
55515	-0.5403	3.6e-10
84680	0.4547	4.9e-07
65057	-0.3628	8.4e-05
59272	0.2270	1.4e-02
340485	-0.0145	8.7e-01
55331	0.0991	2.8e-01
1636	-0.1083	2.2e-01
43	-0.183	5.4e-02
22985	-0.1269	2.0e-01
47	-0.0528	5.7e-01
57001	0.3616	1.2e-04
48	-0.1860	4.6e-02
50	-0.3499	4.2e-04
26027	0.3522	1.2e-04
55856	0.0905	3.5e-01
641371	0.0810	3.6e-01
10965	0.0955	2.7e-01
122970	0.1435	1.4e-01
641372	0.0807	4.1e-01
