MI0013759	tgu-mir-200a;
MI0013760	tgu-mir-181a-1;
MI0013761	tgu-mir-181a-2;
MI0013762	tgu-mir-2991;
MI0013763	tgu-mir-490-1;
MI0013764	tgu-mir-490-2;
MI0013765	tgu-mir-2992;
MI0013766	tgu-mir-2993;
MI0013767	tgu-mir-2994;
MI0013768	tgu-mir-153-1;
MI0013769	tgu-mir-153-2;
MI0013770	tgu-mir-20a;
MI0013771	tgu-mir-142;
MI0013772	tgu-mir-15a;
MI0013773	tgu-mir-107;
MI0013774	tgu-mir-140;
MI0013775	tgu-mir-194-1;
MI0013776	tgu-mir-194-2;
MI0013777	tgu-mir-135a-1;
MI0013778	tgu-mir-135b;
MI0013779	tgu-mir-184;
MI0013780	tgu-mir-1-2;
MI0013781	tgu-mir-1-1;
MI0013782	tgu-mir-181b-1;
MI0013783	tgu-mir-181b-2;
MI0013784	tgu-mir-17a;
MI0013785	tgu-mir-202-1;
MI0013786	tgu-mir-202-2;
MI0013787	tgu-mir-23;
MI0013788	tgu-mir-187;
MI0013789	tgu-mir-219;tgu-mir-219a;
MI0013790	tgu-mir-2995;
MI0013791	tgu-mir-204-1;
MI0013792	tgu-mir-204-2;
MI0013793	tgu-mir-204-3;
MI0013794	tgu-mir-204-4;
MI0013795	tgu-mir-133-1;
MI0013796	tgu-mir-133-2;
MI0013797	tgu-mir-133-3;
MI0013798	tgu-mir-375;
MI0013799	tgu-mir-130a;
MI0013800	tgu-mir-92-1;
MI0013801	tgu-mir-92-2;
MI0013802	tgu-mir-199-1;
MI0013803	tgu-mir-216a;
MI0013804	tgu-mir-215;
MI0013805	tgu-mir-130b;
MI0013806	tgu-mir-217;
MI0013807	tgu-mir-454;
MI0013808	tgu-mir-130c;
MI0013809	tgu-mir-365-1;
MI0013810	tgu-mir-365-2;
MI0013811	tgu-mir-16a;
MI0013812	tgu-mir-32;
MI0013813	tgu-mir-193a;
MI0013814	tgu-mir-16c;
MI0013815	tgu-mir-18a;
MI0013816	tgu-mir-16b;
MI0013817	tgu-mir-190;
MI0013818	tgu-mir-106;
MI0013819	tgu-mir-20b;
MI0013820	tgu-mir-200b;
MI0013821	tgu-mir-216b;
MI0013822	tgu-mir-1388;
MI0013823	tgu-mir-301;
MI0013824	tgu-mir-144;
MI0013825	tgu-mir-15b;
MI0013826	tgu-mir-34a;
MI0013827	tgu-mir-223;
MI0013828	tgu-mir-2996-1;
MI0013829	tgu-mir-2996-2;
MI0013830	tgu-mir-29b-1;
MI0013831	tgu-mir-29b-2;
MI0013832	tgu-mir-146b;
MI0013833	tgu-mir-214;
MI0013834	tgu-mir-2997;
MI0013835	tgu-mir-203;
MI0013836	tgu-mir-147;
MI0013837	tgu-mir-18b;
MI0013838	tgu-mir-193b;
MI0013839	tgu-mir-146c;
MI0013840	tgu-mir-455;
MI0013841	tgu-mir-19a;
MI0013842	tgu-mir-155;
MI0013843	tgu-mir-30d;
MI0013844	tgu-mir-460a;
MI0013845	tgu-mir-31;
MI0013846	tgu-mir-205;
MI0013847	tgu-mir-199-2;
MI0013848	tgu-mir-135a-2;
MI0013849	tgu-mir-489;
MI0013850	tgu-mir-15c;
MI0013852	tgu-mir-2979-2;
MI0013853	tgu-mir-2980-2;
MI0013854	bmo-mir-2998;
MI0013855	bmo-mir-2999;
MI0013856	bmo-mir-2733f;
MI0013857	bmo-mir-2733g;
MI0013858	bmo-mir-2733a-2;
MI0013859	bmo-mir-2733h;
MI0013860	bmo-mir-3000;
MI0013861	bmo-mir-3001;
MI0013862	hma-mir-3002;
MI0013863	hma-mir-3003a;
MI0013864	hma-mir-3003b;
MI0013865	hma-mir-3004;
MI0013866	hma-mir-3005;
MI0013867	hma-mir-3006;
MI0013868	hma-mir-3007;
MI0013869	hma-mir-3008;
MI0013870	hma-mir-3009;
MI0013871	hma-mir-3010;
MI0013872	hma-mir-3011;
MI0013873	hma-mir-3012a;
MI0013874	hma-mir-3012b;
MI0013875	hma-mir-3013;
MI0013876	hma-mir-3014;
MI0013877	hma-mir-2030;
MI0013878	api-mir-100;
MI0013885	hsv1-mir-H11;
MI0013886	hsv1-mir-H12;
MI0013887	hsv1-mir-H13;
MI0013888	hsv1-mir-H14;
MI0013889	hsv1-mir-H15;
MI0013890	hsv1-mir-H16;
MI0013891	hsv1-mir-H17;
MI0013892	hsv1-mir-H18;
MI0013898	hsv2-mir-H11;
MI0013899	hsv2-mir-H12;
MI0013900	hsv2-mir-H13;
MI0013901	hsv2-mir-H19;
MI0013902	hsv2-mir-H20;
MI0013903	hsv2-mir-H21;
MI0013904	hsv2-mir-H22;
MI0013905	hsv2-mir-H23;
MI0013906	hsv2-mir-H24;
MI0013907	hsv2-mir-H25;
MI0013908	api-let-7;
MI0013909	api-mir-1;
MI0013910	api-mir-1000;
MI0013911	api-mir-124;
MI0013912	api-mir-13a;
MI0013913	api-mir-14;
MI0013914	api-mir-184b;
MI0013915	api-mir-210-1;api-mir-210;
MI0013916	api-mir-210-2;
MI0013917	api-mir-219;
MI0013918	api-mir-263a;
MI0013919	api-mir-252a;
MI0013920	api-mir-263b;
MI0013921	api-mir-275;
MI0013922	api-mir-277;
MI0013923	api-mir-278;
MI0013924	api-mir-279a;
MI0013925	api-mir-279b;
MI0013926	api-mir-29;
MI0013927	api-mir-2a;
MI0013928	api-mir-2b;
MI0013929	api-mir-2c;
MI0013930	api-mir-307-1;api-mir-307;
MI0013931	api-mir-307-2;
MI0013932	api-mir-315;
MI0013933	api-mir-316;
MI0013934	api-mir-317;
MI0013935	api-mir-34;
MI0013936	api-mir-7;
MI0013937	api-mir-71;
MI0013938	api-mir-981;
MI0013939	api-mir-8;
MI0013940	api-mir-87b;
MI0013941	api-mir-87a;
MI0013942	api-mir-927;
MI0013943	api-mir-929;
MI0013944	api-mir-92a-1;
MI0013945	api-mir-92a-2;
MI0013946	api-mir-92b-1;
MI0013947	api-mir-92b-2;
MI0013948	api-mir-965;
MI0013949	api-mir-971-1;api-mir-971;
MI0013950	api-mir-971-2;
MI0013951	api-mir-996-1;api-mir-996;
MI0013952	api-mir-996-2;
MI0013953	api-mir-998;
MI0013954	api-mir-9a;
MI0013955	api-mir-9b;
MI0013956	api-mir-3015a-1;
MI0013957	api-mir-3015a-2;
MI0013958	api-mir-3016;
MI0013959	api-mir-3017a;
MI0013960	api-mir-3015b;
MI0013961	api-mir-3018;
MI0013962	api-mir-3019;
MI0013963	api-mir-3020;
MI0013964	api-mir-3021;api-mir-3021-1;
MI0013965	api-mir-3022;
MI0013966	api-mir-3023;
MI0013967	api-mir-3024;
MI0013968	api-mir-3025;
MI0013969	api-mir-3026;
MI0013970	api-mir-3027;
MI0013971	api-mir-3028;
MI0013972	api-mir-3029;
MI0013973	api-mir-3030;
MI0013974	api-mir-3031;
MI0013975	api-mir-3032;
MI0013976	api-mir-3033;
MI0013977	api-mir-3034-1;api-mir-3034;
MI0013978	api-mir-3034-2;
MI0013979	api-mir-3035-1;
MI0013980	api-mir-3035-2;
MI0013981	api-mir-252b;
MI0013982	api-mir-3036-1;
MI0013983	api-mir-3036-2;
MI0013984	api-mir-3036-3;
MI0013985	api-mir-3036-4;
MI0013986	api-mir-3036-5;
MI0013987	api-mir-3037;
MI0013988	api-mir-3038;
MI0013989	api-mir-306;
MI0013990	api-mir-3039;
MI0013991	api-mir-3040;
MI0013992	api-mir-3041;
MI0013993	api-mir-3042;
MI0013994	api-mir-3043-1;
MI0013995	api-mir-3043-2;
MI0013996	api-mir-3043-3;
MI0013997	api-mir-3044;
MI0013998	api-mir-3017b-1;
MI0013999	api-mir-3017b-2;
MI0014000	api-mir-3017b-3;
MI0014001	api-mir-3045a;
MI0014002	api-mir-3046;
MI0014003	api-mir-3047-1;
MI0014004	api-mir-3047-2;
MI0014005	api-mir-2765;
MI0014006	api-mir-3048;
MI0014007	api-mir-3049;
MI0014008	api-mir-2796;
MI0014009	api-mir-3050;
MI0014010	api-mir-3051-1;
MI0014011	api-mir-3051-2;
MI0014012	api-mir-3052;
MI0014013	api-mir-3015c-1;api-mir-3015c;
MI0014014	api-mir-3015c-2;
MI0014015	api-mir-3053;
MI0014016	api-mir-3045b;
MI0014017	api-mir-3054;
MI0014018	api-mir-3055;api-mir-3055-1;
MI0014019	api-mir-3056;
MI0014020	mmu-mir-3057;
MI0014021	mmu-mir-1251;
MI0014022	mmu-mir-3060;
MI0014023	mmu-mir-3061;
MI0014024	mmu-mir-3062;
MI0014025	mmu-mir-3063;
MI0014026	mmu-mir-3064;
MI0014027	mmu-mir-3065;
MI0014028	mmu-mir-3066;
MI0014029	mmu-mir-3067;
MI0014030	mmu-mir-3068;
MI0014031	mmu-mir-3069;
MI0014032	mmu-mir-3070a;mmu-mir-3070-1;
MI0014033	mmu-mir-3070b;mmu-mir-3070-2;
MI0014034	mmu-mir-3071;
MI0014035	mmu-mir-3072;
MI0014036	mmu-mir-3073;mmu-mir-3073a;
MI0014037	mmu-mir-3074-1;
MI0014038	mmu-mir-3075;
MI0014039	mmu-mir-3076;
MI0014040	mmu-mir-3077;
MI0014041	mmu-mir-3078;
MI0014042	mmu-mir-3079;
MI0014043	mmu-mir-3080;
MI0014044	mmu-mir-3081;
MI0014045	mmu-mir-3082;
MI0014046	mmu-mir-3083;
MI0014047	mmu-mir-3084;mmu-mir-3084-1;
MI0014048	mmu-mir-3085;
MI0014049	mmu-mir-3086;
MI0014050	mmu-mir-466m;
MI0014051	mmu-mir-669d-2;
MI0014052	mmu-mir-466o;
MI0014053	mmu-mir-467a-2;
MI0014054	mmu-mir-669a-4;
MI0014055	mmu-mir-669a-5;
MI0014056	mmu-mir-467a-3;
MI0014057	mmu-mir-466c-2;
MI0014058	mmu-mir-669a-6;
MI0014059	mmu-mir-467a-4;
MI0014060	mmu-mir-466b-4;
MI0014061	mmu-mir-669a-7;
MI0014062	mmu-mir-467a-5;
MI0014063	mmu-mir-466b-5;
MI0014064	mmu-mir-669p-1;
MI0014065	mmu-mir-467a-6;
MI0014066	mmu-mir-669a-8;
MI0014067	mmu-mir-466b-6;
MI0014068	mmu-mir-669a-9;
MI0014069	mmu-mir-467a-7;
MI0014070	mmu-mir-466b-7;
MI0014071	mmu-mir-669p-2;
MI0014072	mmu-mir-467a-8;
MI0014073	mmu-mir-669a-10;
MI0014074	mmu-mir-467a-9;
MI0014075	mmu-mir-669a-11;
MI0014076	mmu-mir-467a-10;
MI0014077	mmu-mir-669a-12;
MI0014078	mmu-mir-466p;
MI0014079	mmu-mir-466n;
MI0014080	mmu-mir-3087;
MI0014081	mmu-mir-3088;
MI0014082	mmu-mir-3089;
MI0014083	mmu-mir-3090;
MI0014084	mmu-mir-3091;
MI0014085	mmu-mir-3092;
MI0014086	mmu-mir-3093;
MI0014087	mmu-mir-3094;
MI0014088	mmu-mir-3095;
MI0014089	mmu-mir-3096;mmu-mir-3096a;
MI0014090	mmu-mir-3097;
MI0014091	mmu-mir-3098;
MI0014092	mmu-mir-3100;
MI0014093	mmu-mir-3101;
MI0014094	mmu-mir-344e;
MI0014095	mmu-mir-344b;
MI0014096	mmu-mir-344c;
MI0014097	mmu-mir-344g;
MI0014098	mmu-mir-344f;
MI0014099	mmu-mir-3102;
MI0014100	mmu-mir-3103;
MI0014101	mmu-mir-3104;
MI0014102	mmu-mir-3105;
MI0014103	mmu-mir-3107;mmu-mir-486b;
MI0014104	mmu-mir-3074-2;
MI0014105	mmu-mir-3108;
MI0014106	mmu-mir-3109;
MI0014107	mmu-mir-3110;
MI0014108	mmu-mir-374c;
MI0014109	mmu-mir-3112;
MI0014110	mmu-mir-1912;
MI0014111	mmu-mir-3113;
MI0014112	mmu-mir-466b-8;
MI0014113	oar-let-7b;
MI0014114	oar-let-7c;
MI0014116	oar-mir-21;
MI0014117	oar-mir-29a;
MI0014121	oar-mir-125b;
MI0014122	oar-mir-133;
MI0014123	oar-mir-181a-1;
MI0014127	hsa-mir-3115;
MI0014128	hsa-mir-3116-1;
MI0014129	hsa-mir-3116-2;
MI0014130	hsa-mir-3117;
MI0014131	hsa-mir-3118-1;
MI0014132	hsa-mir-3118-2;
MI0014133	hsa-mir-3118-3;
MI0014134	hsa-mir-3119-1;
MI0014135	hsa-mir-3119-2;
MI0014136	hsa-mir-3120;
MI0014137	hsa-mir-3121;
MI0014138	hsa-mir-3122;
MI0014139	hsa-mir-3123;
MI0014140	hsa-mir-3124;
MI0014141	hsa-mir-548s;
MI0014142	hsa-mir-3125;
MI0014143	hsa-mir-3126;
MI0014144	hsa-mir-3127;
MI0014145	hsa-mir-3128;
MI0014146	hsa-mir-3129;
MI0014147	hsa-mir-3130-1;
MI0014148	hsa-mir-3130-2;
MI0014149	hsa-mir-3130-3;
MI0014150	hsa-mir-3130-4;
MI0014151	hsa-mir-3131;
MI0014152	hsa-mir-3132;
MI0014153	hsa-mir-3133;
MI0014154	hsa-mir-378b;
MI0014155	hsa-mir-3134;
MI0014156	hsa-mir-3135;hsa-mir-3135a;
MI0014157	hsa-mir-466;
MI0014158	hsa-mir-3136;
MI0014159	hsa-mir-544b;
MI0014160	hsa-mir-3137;
MI0014161	hsa-mir-3138;
MI0014162	hsa-mir-3139;
MI0014163	hsa-mir-3140;
MI0014164	hsa-mir-548t;
MI0014165	hsa-mir-3141;
MI0014166	hsa-mir-3142;
MI0014167	hsa-mir-3143;
MI0014168	hsa-mir-548u;
MI0014169	hsa-mir-3144;
MI0014170	hsa-mir-3145;
MI0014171	hsa-mir-1273c;
MI0014172	hsa-mir-3146;
MI0014173	hsa-mir-3147;
MI0014174	hsa-mir-548v;
MI0014175	hsa-mir-3148;
MI0014176	hsa-mir-3149;
MI0014177	hsa-mir-3150;hsa-mir-3150a;
MI0014178	hsa-mir-3151;
MI0014179	hsa-mir-3152;
MI0014180	hsa-mir-3153;
MI0014181	hsa-mir-3074;
MI0014182	hsa-mir-3154;
MI0014183	hsa-mir-3155;hsa-mir-3155a;
MI0014184	hsa-mir-3156-1;
MI0014185	hsa-mir-3157;
MI0014186	hsa-mir-3158-1;
MI0014187	hsa-mir-3158-2;
MI0014188	hsa-mir-3159;
MI0014189	hsa-mir-3160-1;
MI0014190	hsa-mir-3160-2;
MI0014191	hsa-mir-3161;
MI0014192	hsa-mir-3162;
MI0014193	hsa-mir-3163;
MI0014194	hsa-mir-3164;
MI0014195	hsa-mir-3165;
MI0014196	hsa-mir-3166;
MI0014197	hsa-mir-1260b;
MI0014198	hsa-mir-3167;
MI0014199	hsa-mir-3168;
MI0014200	hsa-mir-3169;
MI0014201	hsa-mir-3170;
MI0014202	hsa-mir-3171;
MI0014203	hsa-mir-3172;
MI0014204	hsa-mir-3173;
MI0014205	hsa-mir-1193;
MI0014206	hsa-mir-323b;
MI0014207	hsa-mir-3118-4;
MI0014208	hsa-mir-3174;
MI0014209	hsa-mir-3175;
MI0014210	hsa-mir-3176;
MI0014211	hsa-mir-3177;
MI0014212	hsa-mir-3178;
MI0014213	hsa-mir-3179-1;
MI0014214	hsa-mir-3180-1;
MI0014215	hsa-mir-3180-2;
MI0014216	hsa-mir-3179-2;
MI0014217	hsa-mir-3180-3;
MI0014221	hsa-mir-3179-3;
MI0014222	hsa-mir-548w;
MI0014223	hsa-mir-3181;
MI0014224	hsa-mir-3182;
MI0014225	hsa-mir-3183;
MI0014226	hsa-mir-3184;
MI0014227	hsa-mir-3185;
MI0014228	hsa-mir-3065;
MI0014229	hsa-mir-3186;
MI0014230	hsa-mir-3156-2;
MI0014231	hsa-mir-3187;
MI0014232	hsa-mir-3188;
MI0014233	hsa-mir-3189;
MI0014234	hsa-mir-320e;
MI0014235	hsa-mir-3190;
MI0014236	hsa-mir-3191;
MI0014237	hsa-mir-3192;
MI0014238	hsa-mir-3193;
MI0014239	hsa-mir-3194;
MI0014240	hsa-mir-3195;
MI0014241	hsa-mir-3196;
MI0014242	hsa-mir-3156-3;
MI0014243	hsa-mir-3118-5;
MI0014244	hsa-mir-548x;
MI0014245	hsa-mir-3197;
MI0014246	hsa-mir-3198;hsa-mir-3198-1;
MI0014247	hsa-mir-3199-1;
MI0014248	hsa-mir-3199-2;
MI0014249	hsa-mir-3200;
MI0014250	hsa-mir-3201;
MI0014251	hsa-mir-514b;
MI0014252	hsa-mir-3202-1;
MI0014253	hsa-mir-3202-2;
MI0014254	hsa-mir-1273d;
MI0014255	bmo-mir-3203;
MI0014256	bmo-mir-3204a;
MI0014257	bmo-mir-3205;
MI0014258	bmo-mir-3206;
MI0014259	bmo-mir-3207;
MI0014260	bmo-mir-2808d;
MI0014261	bmo-mir-3208;
MI0014262	bmo-mir-3209;
MI0014263	bmo-mir-3210;
MI0014264	bmo-mir-3211;
MI0014265	bmo-mir-3212;
MI0014266	bmo-mir-3213;
MI0014267	bmo-mir-3214;
MI0014268	bmo-mir-3215;
MI0014269	bmo-mir-3216;
MI0014270	bmo-mir-3217;
MI0014271	bmo-mir-3218;
MI0014272	bmo-mir-3219;
MI0014273	bmo-mir-3220;
MI0014274	bmo-mir-3221;
MI0014275	bmo-mir-3222;
MI0014276	bmo-mir-3223;
MI0014277	bmo-mir-3224;
MI0014278	bmo-mir-279e;
MI0014279	bmo-mir-3225;
MI0014280	bmo-mir-3226;
MI0014281	bmo-mir-3227;
MI0014282	bmo-mir-3228;
MI0014283	bmo-mir-3229;
MI0014284	bmo-mir-3230;
MI0014285	bmo-mir-3231;
MI0014286	bmo-mir-3232;
MI0014287	bmo-mir-3233;
MI0014288	bmo-mir-3234;
MI0014289	bmo-mir-2808e;
MI0014290	bmo-mir-3235;
MI0014291	bmo-mir-3236;
MI0014292	bmo-mir-3237;
MI0014293	bmo-mir-3238;
MI0014294	bmo-mir-3239;
MI0014296	bmo-mir-3241;
MI0014297	bmo-mir-3242;
MI0014298	bmo-mir-3243;
MI0014299	bmo-mir-3244;
MI0014300	bmo-mir-3245;
MI0014301	bmo-mir-3246;
MI0014302	bmo-mir-3247;
MI0014303	bmo-mir-3248;
MI0014304	bmo-mir-3249;
MI0014305	bmo-mir-3250;
MI0014306	bmo-mir-2807d;
MI0014307	bmo-mir-3251;
MI0014308	bmo-mir-3252;
MI0014309	bmo-mir-3253;
MI0014310	bmo-mir-3254;
MI0014311	bmo-mir-3255;
MI0014312	bmo-mir-3256;
MI0014313	bmo-mir-3257;
MI0014314	bmo-mir-3258;
MI0014315	bmo-mir-3259;
MI0014316	bmo-mir-3260;
MI0014317	bmo-mir-3261;
MI0014318	bmo-mir-3262;
MI0014319	bmo-mir-3263;
MI0014320	bmo-mir-3264;
MI0014321	bmo-mir-3265;
MI0014322	bmo-mir-3266;
MI0014323	bmo-mir-3267a;
MI0014324	bmo-mir-3268;
MI0014325	bmo-mir-3269;
MI0014326	bmo-mir-3270;
MI0014327	bmo-mir-3271;
MI0014328	bmo-mir-3272;
MI0014329	bmo-mir-3273;
MI0014330	bmo-mir-3274;
MI0014331	bmo-mir-3275;
MI0014332	bmo-mir-3276;
MI0014333	bmo-mir-3277;
MI0014334	bmo-mir-3278;
MI0014335	bmo-mir-3279;
MI0014336	bmo-mir-3280;
MI0014337	bmo-mir-3281;
MI0014338	bmo-mir-3267b;
MI0014339	bmo-mir-3282;
MI0014340	bmo-mir-3283;
MI0014341	bmo-mir-3284;
MI0014342	bmo-mir-3285;
MI0014343	bmo-mir-3286;
MI0014344	bmo-mir-3287;
MI0014345	bmo-mir-3288;
MI0014346	bmo-mir-3289;
MI0014347	bmo-mir-3290;
MI0014348	bmo-mir-3291;
MI0014349	bmo-mir-3292;
MI0014350	bmo-mir-3293;
MI0014351	bmo-mir-3294;
MI0014352	bmo-mir-3295;
MI0014353	bmo-mir-3296;
MI0014354	bmo-mir-3297;
MI0014355	bmo-mir-3298;
MI0014356	bmo-mir-3299;
MI0014358	bmo-mir-3301;
MI0014359	bmo-mir-3302;
MI0014360	bmo-mir-3303;
MI0014361	bmo-mir-3304a;
MI0014362	bmo-mir-3305;
MI0014363	bmo-mir-3306;
MI0014364	bmo-mir-3307;
MI0014365	bmo-mir-3308;
MI0014366	bmo-mir-3309;
MI0014367	bmo-mir-3310;
MI0014368	bmo-mir-3311;
MI0014369	bmo-mir-3312;
MI0014372	bmo-mir-3314;
MI0014373	bmo-mir-3315;
MI0014374	bmo-mir-3316;
MI0014375	bmo-mir-3317;
MI0014376	bmo-mir-3318;
MI0014377	bmo-mir-3319;
MI0014379	bmo-mir-3321;
MI0014380	bmo-mir-3322;
MI0014381	bmo-mir-3323;
MI0014382	bmo-mir-3324;
MI0014383	bmo-mir-3325;
MI0014384	bmo-mir-3326;
MI0014385	bmo-mir-3327;
MI0014386	bmo-mir-3328;
MI0014387	bmo-mir-3329;
MI0014388	bmo-mir-3330;
MI0014390	bmo-mir-3332;
MI0014391	bmo-mir-3333;
MI0014392	bmo-mir-3334;
MI0014393	bmo-mir-3335;
MI0014394	bmo-mir-3336;
MI0014395	bmo-mir-3337;
MI0014396	bmo-mir-3338;
MI0014397	bmo-mir-3339;
MI0014398	bmo-mir-3340;
MI0014400	bmo-mir-3342;
MI0014401	bmo-mir-3343;
MI0014402	bmo-mir-3344;
MI0014403	bmo-mir-3345;
MI0014405	bmo-mir-3347a;
MI0014406	bmo-mir-3348;
MI0014408	bmo-mir-3350;
MI0014409	bmo-mir-3351;
MI0014410	bmo-mir-3352;
MI0014411	bmo-mir-3353;
MI0014412	bmo-mir-2733j;
MI0014413	bmo-mir-2733b-2;
MI0014414	bmo-mir-3354;
MI0014415	bmo-mir-3355;
MI0014416	bmo-mir-3356;
MI0014417	bmo-mir-3357;
MI0014418	bmo-mir-3358;
MI0014419	bmo-mir-3359;
MI0014420	bmo-mir-3360;
MI0014421	bmo-mir-3361;
MI0014422	bmo-mir-3362;
MI0014423	bmo-mir-3363;
MI0014424	bmo-mir-3364;
MI0014425	bmo-mir-3365;
MI0014426	bmo-mir-3366;
MI0014427	bmo-mir-3367;
MI0014428	bmo-mir-3368;
MI0014429	bmo-mir-3369;
MI0014430	bmo-mir-3267c;
MI0014431	bmo-mir-3370;
MI0014432	bmo-mir-3371;
MI0014433	bmo-mir-3372;
MI0014434	bmo-mir-3373;
MI0014435	bmo-mir-3374;
MI0014436	bmo-mir-3375;
MI0014438	bmo-mir-3377;
MI0014439	bmo-mir-3378;
MI0014440	bmo-mir-3379;
MI0014442	bmo-mir-3381;
MI0014443	bmo-mir-3382;
MI0014444	bmo-mir-3383;
MI0014445	bmo-mir-3384;
MI0014446	bmo-mir-3385;
MI0014447	bmo-mir-3386;
MI0014448	bmo-mir-3387;
MI0014449	bmo-mir-3388;
MI0014450	bmo-mir-3389;
MI0014452	bmo-mir-2733i;
MI0014453	bmo-mir-2733a-3;
MI0014454	bmo-mir-3391;
MI0014455	bmo-mir-3392;
MI0014456	bmo-mir-3393;
MI0014457	bmo-mir-3394;
MI0014458	bmo-mir-3395;
MI0014459	bmo-mir-3396;
MI0014460	bmo-mir-3397;
MI0014461	bmo-mir-3398;
MI0014462	bmo-mir-3399;
MI0014463	bmo-mir-3400;
MI0014464	bmo-mir-3401;
MI0014465	bmo-mir-3402;
MI0014466	bmo-mir-3403;
MI0014467	bmo-mir-3347b;
MI0014468	bmo-mir-3404;
MI0014469	bmo-mir-3405;
MI0014470	bmo-mir-3406;
MI0014471	bmo-mir-3407;
MI0014472	bmo-mir-3408;
MI0014473	bmo-mir-3409;
MI0014474	bmo-mir-3410;
MI0014475	bmo-mir-3411;
MI0014476	bmo-mir-3412;
MI0014477	bmo-mir-3413;
MI0014478	bmo-mir-3414;
MI0014479	bmo-mir-3415;
MI0014480	bmo-mir-3416;
MI0014481	bmo-mir-3417;
MI0014482	bmo-mir-3418;
MI0014483	bmo-mir-3419;
MI0014484	bmo-mir-989b;
MI0014485	bmo-mir-3420;
MI0014486	bmo-mir-3421;
MI0014487	bmo-mir-3422;
MI0014488	bmo-mir-3423;
MI0014489	bmo-mir-3424;
MI0014490	bmo-mir-3425;
MI0014491	bmo-mir-3426;
MI0014492	bmo-mir-3427;
MI0014493	bmo-mir-3428;
MI0014494	bmo-mir-3429;
MI0014495	bmo-mir-3204b;
MI0014496	bmo-mir-3430;
MI0014497	bta-mir-2284w;
MI0014498	bta-mir-3431;
MI0014499	bta-mir-2284x;
MI0014500	bta-mir-3432-1;bta-mir-3432a-1;
MI0014501	bta-mir-3432-2;bta-mir-3432a-2;
MI0014502	aly-MIR156a;
MI0014503	aly-MIR156b;
MI0014504	aly-MIR156c;
MI0014505	aly-MIR156d;
MI0014506	aly-MIR156e;
MI0014507	aly-MIR156f;
MI0014508	aly-MIR156g;
MI0014509	aly-MIR156h;
MI0014510	aly-MIR157a;
MI0014511	aly-MIR157b;
MI0014512	aly-MIR157c;
MI0014513	aly-MIR157d;
MI0014514	aly-MIR158a;
MI0014515	aly-MIR159a;
MI0014516	aly-MIR159b;
MI0014517	aly-MIR159c;
MI0014518	aly-MIR319a;
MI0014519	aly-MIR319b;
MI0014520	aly-MIR319c;
MI0014521	aly-MIR160a;
MI0014522	aly-MIR160b;
MI0014523	aly-MIR160c;
MI0014524	aly-MIR161;
MI0014525	aly-MIR162a;
MI0014526	aly-MIR162b;
MI0014527	aly-MIR164a;
MI0014528	aly-MIR164b;
MI0014529	aly-MIR164c;
MI0014530	aly-MIR165a;
MI0014531	aly-MIR165b;
MI0014532	aly-MIR166a;
MI0014533	aly-MIR166b;
MI0014534	aly-MIR166c;
MI0014535	aly-MIR166d;
MI0014536	aly-MIR166e;
MI0014537	aly-MIR166f;
MI0014538	aly-MIR166g;
MI0014539	aly-MIR167a;
MI0014540	aly-MIR167b;
MI0014541	aly-MIR167c;
MI0014542	aly-MIR167d;
MI0014543	aly-MIR168a;
MI0014544	aly-MIR168b;
MI0014545	aly-MIR169a;
MI0014546	aly-MIR169b;
MI0014547	aly-MIR169c;
MI0014548	aly-MIR169d;
MI0014549	aly-MIR169e;
MI0014550	aly-MIR169f;
MI0014551	aly-MIR169g;
MI0014552	aly-MIR169h;
MI0014553	aly-MIR169i;
MI0014554	aly-MIR169j;
MI0014555	aly-MIR169k;
MI0014556	aly-MIR169l;
MI0014557	aly-MIR169m;
MI0014558	aly-MIR169n;
MI0014559	aly-MIR170;
MI0014560	aly-MIR171a;
MI0014561	aly-MIR171b;
MI0014562	aly-MIR171c;
MI0014563	aly-MIR172a;
MI0014564	aly-MIR172b;
MI0014565	aly-MIR172c;
MI0014566	aly-MIR172d;
MI0014567	aly-MIR172e;
MI0014568	aly-MIR173;aly-MIR173a;
MI0014569	aly-MIR390a;
MI0014570	aly-MIR390b;
MI0014571	aly-MIR391;
MI0014572	aly-MIR393a;
MI0014573	aly-MIR393b;
MI0014574	aly-MIR394a;
MI0014575	aly-MIR394b;
MI0014576	aly-MIR395b;
MI0014577	aly-MIR395c;
MI0014578	aly-MIR395d;
MI0014579	aly-MIR395e;
MI0014580	aly-MIR395f;
MI0014581	aly-MIR396a;
MI0014582	aly-MIR396b;
MI0014583	aly-MIR397a;
MI0014584	aly-MIR397b;
MI0014585	aly-MIR398a;
MI0014586	aly-MIR398b;
MI0014587	aly-MIR398c;
MI0014588	aly-MIR399a;
MI0014589	aly-MIR399b;
MI0014590	aly-MIR399c;
MI0014591	aly-MIR399d;
MI0014592	aly-MIR399e;
MI0014593	aly-MIR399f;
MI0014594	aly-MIR400;
MI0014595	aly-MIR403;aly-MIR403a;
MI0014596	aly-MIR408;
MI0014597	aly-MIR472;
MI0014598	aly-MIR771;
MI0014599	aly-MIR774;aly-MIR774a;
MI0014600	aly-MIR781;
MI0014601	aly-MIR822;
MI0014602	aly-MIR823;
MI0014603	aly-MIR824;
MI0014604	aly-MIR825;
MI0014605	aly-MIR827;
MI0014606	aly-MIR828;
MI0014607	aly-MIR829;
MI0014608	aly-MIR831;
MI0014609	aly-MIR833;
