T355292	0.1655	0.0830
T275568	0.0585	0.4900
T019989	0.0962	0.2700
T190264	-0.0374	0.670
T324413	-0.0164	0.8500
T324412	0.1229	0.1700
T324410	0.0606	0.5000
T324416	0.0741	0.3900
T324415	0.1576	0.0960
T324414	0.0953	0.2700
T231786	-0.0749	0.4200
T107549	-0.145	0.1300
T074554	0.1014	0.2400
T073016	0.1728	0.0540
T073015	0.2877	0.0017
T327855	-0.2046	0.0300
T218701	-0.0746	0.4100
T327859	0.0489	0.5700
T073019	0.2821	0.0019
T093996	-0.0645	0.4700
T085771	-0.0028	0.9700
T181493	-0.1254	0.1600
T348280	0.1145	0.2200
T248987	0.00653	0.940
T117944	-0.0468	0.5900
T169470	0.0264	0.7700
T379044	0.0174	0.8500
T362204	0.1671	0.0650
T284448	0.1056	0.2300
T205376	-0.039	0.6800
T139412	0.1437	0.0920
T200383	-0.1710	0.0520
T108013	-0.1262	0.1700
T078794	0.0710	0.4300
T018350	0.0828	0.3500
T164978	-0.2070	0.0350
T110327	0.1035	0.2500
T151603	0.1780	0.0320
T359449	-0.0471	0.6400
T254677	0.00822	0.9300
T254672	0.00774	0.9300
T254670	-0.0046	0.9600
T098325	0.0833	0.3600
T333063	-0.0799	0.3800
T291191	-0.00218	0.9800
T176285	0.0433	0.6200
T250117	-0.1232	0.1900
T261545	-0.0613	0.5000
T261544	-0.0443	0.6300
T048595	0.0734	0.3800
T378637	0.00016	1.0000
T333819	-0.0698	0.420
T247954	0.0886	0.3300
T168482	-0.2473	0.0056
T168481	0.0238	0.7800
T230009	0.0792	0.370
T114379	-0.0129	0.8900
T314380	0.1424	0.1000
T160461	-0.0981	0.2600
T061702	0.0381	0.6700
T061258	-0.1325	0.1400
T060079	-0.0857	0.3500
T364581	0.0424	0.6400
T195198	0.00414	0.9600
T066953	-0.0606	0.4900
T050359	-0.157	0.0630
T180441	0.1107	0.2400
T240984	-0.1815	0.0520
T302771	-0.2154	0.0130
T350607	-0.0313	0.7100
T297107	-0.0613	0.5000
T152186	-0.1552	0.070
T023588	0.0309	0.7100
T136494	0.1327	0.140
T123737	-0.1233	0.1700
T066031	-0.0258	0.7700
T148768	0.0534	0.5300
T256648	0.1401	0.1300
T115222	-0.1754	0.0430
T115221	-0.1317	0.1500
T203742	0.00777	0.9300
T153365	-0.0956	0.2800
T076230	0.2437	0.010
T205747	0.0725	0.4200
T205748	0.0757	0.4000
T315547	-0.1095	0.250
T129676	-0.00366	0.9700
T129677	0.0203	0.8200
T129675	-0.0895	0.3200
T272008	-0.0548	0.5400
T230701	-0.0620	0.4700
T129959	0.0184	0.8300
T177475	-0.1529	0.0840
T196170	0.0474	0.6000
T294244	-0.1150	0.2000
T065634	-0.1608	0.0890
T125569	-0.0568	0.5500
T309376	-0.1562	0.0860
T129451	-0.0282	0.7600
T130155	-0.241	0.0060
T130156	-0.0384	0.6800
T324337	0.0462	0.6100
T102504	0.00584	0.9500
T212633	0.0138	0.8800
T227657	0.1898	0.0390
T129955	0.0189	0.8300
T121286	-0.1712	0.049
T373973	-0.0641	0.4600
T248186	0.1246	0.1800
T171355	-0.0793	0.4000
T074090	-0.1687	0.0570
T117175	0.0552	0.540
T158634	-0.1157	0.1800
T074099	-0.0802	0.3600
T074098	0.00946	0.9200
T241117	-0.0697	0.4100
T165981	-0.1168	0.1800
T126035	-0.1318	0.1300
T126034	-0.1792	0.0570
T334257	-0.1399	0.1100
T182926	-0.00882	0.9200
T229128	-0.0327	0.7100
T306889	0.1108	0.2100
T177897	0.0107	0.9000
T306887	0.0573	0.5200
T188120	-0.0169	0.8500
T061397	-0.0668	0.4700
T061395	-0.0580	0.4900
T274516	0.0979	0.2900
T126159	0.0853	0.300
T150550	0.0865	0.3000
T333158	-0.0629	0.4700
T216399	-0.120	0.2100
T217446	-0.0730	0.4200
T375533	-0.0936	0.2900
T145003	-0.0473	0.6000
T075856	0.0111	0.9000
T334872	0.0265	0.7700
T330829	0.0996	0.2500
T312723	0.2155	0.0260
T307687	-0.0433	0.6300
T060449	0.0163	0.8600
T288993	-0.0324	0.7100
T224837	0.0971	0.2900
T297424	-0.199	0.0480
T277864	0.1473	0.0970
T026197	0.0423	0.6300
T277862	0.1101	0.2300
T045664	0.044	0.6000
T173769	-0.0391	0.6500
T156491	-0.0231	0.8100
T031872	-0.1538	0.0860
T371236	-0.0642	0.4700
T031878	-0.1042	0.2300
T076550	-0.0686	0.4200
T356489	-0.0919	0.3000
T085712	0.0357	0.6800
T055152	-0.0206	0.8100
T044900	0.0082	0.9300
T238488	-0.2228	0.0150
T371496	0.1488	0.1000
T252688	-0.0263	0.7700
T252689	-0.2793	0.0023
T018117	0.0227	0.8000
T131417	0.1608	0.0730
T252683	-0.0552	0.5200
T237047	0.0664	0.4800
T030051	-0.2031	0.0340
T009216	-0.1400	0.0980
T018355	0.0791	0.360
T257300	-0.1402	0.1500
T335392	-0.1012	0.2300
T154791	-0.1433	0.0880
T154062	-0.0891	0.3400
T330617	-0.1614	0.0940
T380574	-0.3257	0.00063
T216095	-0.0361	0.6800
T196783	0.1001	0.2500
T196789	0.2132	0.0160
T004062	0.1176	0.1800
T065407	-0.0850	0.3600
T200456	-0.0649	0.4700
T335649	-0.1301	0.1600
T048144	-0.1020	0.250
T114088	0.0149	0.8600
T365891	-0.0878	0.3100
T251885	0.0773	0.4100
T301689	-0.0813	0.3800
T301683	-0.0705	0.4700
T301684	0.0565	0.5000
T008165	0.0482	0.5800
T082674	0.2211	0.0120
T082671	0.1554	0.0600
T345416	-0.0628	0.4800
T345417	-0.0686	0.4300
T235237	0.0450	0.6100
T061273	-0.0663	0.4300
T082905	0.0206	0.8200
T032282	0.0196	0.820
T183841	-0.1778	0.0530
T174358	-0.0369	0.6700
T362814	-0.0494	0.5900
T063691	-0.0585	0.5100
T175914	0.0601	0.5100
T123753	-0.0655	0.4600
T375672	0.0312	0.7400
T307745	0.0392	0.6500
T233174	0.0998	0.260
T133951	0.0771	0.3700
T093217	-0.2049	0.0320
T205503	0.0125	0.8900
T309951	0.2518	0.0054
T309957	0.0796	0.3700
T309955	0.0422	0.6300
T309954	0.0464	0.6100
T309958	0.1381	0.1300
T030862	-0.0986	0.3000
T066064	-0.0345	0.6900
T232333	-0.00654	0.9400
T334719	-0.3044	0.00091
T303449	0.1075	0.2600
T036135	0.1005	0.2800
T014702	-0.1124	0.1900
T346493	-0.0621	0.470
T199319	-0.0129	0.8800
T128529	0.0274	0.7500
T141628	-0.0229	0.8000
T166425	-0.1053	0.2300
T105518	-0.0941	0.2900
T048011	-0.150	0.1000
T370751	-0.1836	0.0500
T081835	-0.0433	0.6100
T351663	-0.1827	0.0390
T330111	0.0936	0.2800
T314610	0.181	0.0550
T172132	0.0735	0.3800
T166615	-0.0641	0.4700
T171443	-0.2168	0.0250
T021357	-0.0239	0.7800
T021354	-0.0550	0.5300
T064965	-0.00343	0.9700
T021353	0.0496	0.5600
T021358	-0.0308	0.7300
T225819	-0.0439	0.630
T316759	-0.1574	0.0880
T013531	0.0397	0.6500
T311397	0.1295	0.1400
T133178	-0.0885	0.3300
T321584	-0.0276	0.7500
T115742	-0.0367	0.6800
T098795	-0.00564	0.9500
T064299	-0.0452	0.6100
T380633	0.0211	0.8100
T036738	0.1006	0.2700
T075879	-0.0656	0.4500
T145024	-0.1103	0.2200
T307913	-0.0962	0.2900
T291253	-0.2080	0.0360
T203592	0.0404	0.6400
T096538	-0.2137	0.0300
T213034	0.0488	0.580
T185669	-0.1343	0.1200
T364173	-0.0181	0.8300
T000790	0.00831	0.9300
T269318	-0.0687	0.4500
T291671	0.0151	0.8700
T291672	0.0265	0.7700
T080164	0.1151	0.1800
T002331	-0.0320	0.7200
T142552	0.0576	0.5000
T142553	0.0754	0.4000
T095719	0.1509	0.0990
T002642	0.0038	0.9700
T348716	-0.050	0.5600
T163561	0.0602	0.5200
T163562	-0.0198	0.8300
T234591	0.0613	0.4800
T302636	-0.1181	0.1700
T234599	0.0804	0.3300
T017152	0.0779	0.3500
T322118	0.0207	0.8200
T050475	-0.0257	0.7800
T174167	-0.0247	0.7800
T360088	-0.0651	0.5000
T357444	-0.00155	0.9900
T165464	0.0827	0.3500
T081649	0.0201	0.8300
T072269	0.0208	0.8200
T139635	-0.0826	0.3600
T138854	0.1295	0.150
T138855	0.1511	0.0840
T033216	-0.0752	0.4000
T301744	-0.0492	0.5700
T138853	0.169	0.0470
T214354	-0.1861	0.0450
T347609	0.1339	0.1400
T232291	-0.1182	0.1700
T134118	-0.1704	0.0700
T006482	-0.1887	0.0470
T303584	-0.0871	0.3200
T196766	-0.0115	0.9000
T139457	-0.0560	0.5400
T212172	-0.00276	0.9700
T219477	0.1561	0.0730
T219474	0.1169	0.1900
T219475	0.1764	0.0470
T219472	0.2277	0.0120
T011263	0.0395	0.6400
T115171	0.0508	0.5500
T350780	-0.0668	0.4500
