filename	barcode(s)
TCGA-B0-4811-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4811-01A-01R-1502-13
TCGA-B0-4815-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-4815-01A-01R-1502-13
TCGA-B0-4815-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4815-01A-01R-1502-13
TCGA-B0-4816-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-4816-01A-01R-1502-13
TCGA-B0-4816-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4816-01A-01R-1502-13
TCGA-B0-4818-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-4818-01A-01R-1502-13
TCGA-B0-4818-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4818-01A-01R-1502-13
TCGA-B0-4821-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-4821-01A-01R-1502-13
TCGA-B0-4821-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4821-01A-01R-1502-13
TCGA-B0-4833-01A-01R-1304-13.isoform.quantification.txt	TCGA-B0-4833-01A-01R-1304-13
TCGA-B0-4833-01A-01R-1304-13.mirna.quantification.txt	TCGA-B0-4833-01A-01R-1304-13
TCGA-B0-4834-01A-01R-1762-13.isoform.quantification.txt	TCGA-B0-4834-01A-01R-1762-13
TCGA-B0-4834-01A-01R-1762-13.mirna.quantification.txt	TCGA-B0-4834-01A-01R-1762-13
TCGA-B0-4836-01A-01R-1762-13.isoform.quantification.txt	TCGA-B0-4836-01A-01R-1762-13
TCGA-B0-4836-01A-01R-1762-13.mirna.quantification.txt	TCGA-B0-4836-01A-01R-1762-13
TCGA-B0-4837-01A-01R-1304-13.isoform.quantification.txt	TCGA-B0-4837-01A-01R-1304-13
TCGA-B0-4837-01A-01R-1304-13.mirna.quantification.txt	TCGA-B0-4837-01A-01R-1304-13
TCGA-B0-4852-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-4852-01A-01R-1502-13
TCGA-B0-4852-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-4852-01A-01R-1502-13
TCGA-B0-5075-01A-01R-1762-13.isoform.quantification.txt	TCGA-B0-5075-01A-01R-1762-13
TCGA-B0-5075-01A-01R-1762-13.mirna.quantification.txt	TCGA-B0-5075-01A-01R-1762-13
TCGA-B0-5080-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-5080-01A-01R-1502-13
TCGA-B0-5080-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-5080-01A-01R-1502-13
TCGA-B0-5084-01A-01R-1762-13.isoform.quantification.txt	TCGA-B0-5084-01A-01R-1762-13
TCGA-B0-5084-01A-01R-1762-13.mirna.quantification.txt	TCGA-B0-5084-01A-01R-1762-13
TCGA-B0-5085-01A-01R-1762-13.isoform.quantification.txt	TCGA-B0-5085-01A-01R-1762-13
TCGA-B0-5085-01A-01R-1762-13.mirna.quantification.txt	TCGA-B0-5085-01A-01R-1762-13
TCGA-B0-5088-01A-01R-1333-13.isoform.quantification.txt	TCGA-B0-5088-01A-01R-1333-13
TCGA-B0-5088-01A-01R-1333-13.mirna.quantification.txt	TCGA-B0-5088-01A-01R-1333-13
TCGA-B0-5399-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-5399-01A-01R-1502-13
TCGA-B0-5399-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-5399-01A-01R-1502-13
TCGA-B0-5400-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-5400-01A-01R-1502-13
TCGA-B0-5400-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-5400-01A-01R-1502-13
TCGA-B0-5402-01A-01R-1502-13.isoform.quantification.txt	TCGA-B0-5402-01A-01R-1502-13
TCGA-B0-5402-01A-01R-1502-13.mirna.quantification.txt	TCGA-B0-5402-01A-01R-1502-13
TCGA-B0-5402-11A-01R-1502-13.isoform.quantification.txt	TCGA-B0-5402-11A-01R-1502-13
TCGA-B0-5402-11A-01R-1502-13.mirna.quantification.txt	TCGA-B0-5402-11A-01R-1502-13
TCGA-B0-5690-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5690-01A-11R-1540-13
TCGA-B0-5690-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5690-01A-11R-1540-13
TCGA-B0-5690-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5690-11A-01R-1540-13
TCGA-B0-5690-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5690-11A-01R-1540-13
TCGA-B0-5691-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5691-01A-11R-1540-13
TCGA-B0-5691-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5691-01A-11R-1540-13
TCGA-B0-5691-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5691-11A-01R-1540-13
TCGA-B0-5691-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5691-11A-01R-1540-13
TCGA-B0-5692-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5692-01A-11R-1540-13
TCGA-B0-5692-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5692-01A-11R-1540-13
TCGA-B0-5693-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5693-01A-11R-1540-13
TCGA-B0-5693-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5693-01A-11R-1540-13
TCGA-B0-5694-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5694-01A-11R-1540-13
TCGA-B0-5694-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5694-01A-11R-1540-13
TCGA-B0-5694-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5694-11A-01R-1540-13
TCGA-B0-5694-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5694-11A-01R-1540-13
TCGA-B0-5695-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5695-01A-11R-1540-13
TCGA-B0-5695-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5695-01A-11R-1540-13
TCGA-B0-5696-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5696-01A-11R-1540-13
TCGA-B0-5696-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5696-01A-11R-1540-13
TCGA-B0-5696-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5696-11A-01R-1540-13
TCGA-B0-5696-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5696-11A-01R-1540-13
TCGA-B0-5697-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5697-01A-11R-1540-13
TCGA-B0-5697-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5697-01A-11R-1540-13
TCGA-B0-5697-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5697-11A-01R-1540-13
TCGA-B0-5697-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5697-11A-01R-1540-13
TCGA-B0-5698-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5698-01A-11R-1671-13
TCGA-B0-5698-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5698-01A-11R-1671-13
TCGA-B0-5699-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5699-01A-11R-1540-13
TCGA-B0-5699-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5699-01A-11R-1540-13
TCGA-B0-5699-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5699-11A-01R-1540-13
TCGA-B0-5699-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5699-11A-01R-1540-13
TCGA-B0-5700-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5700-01A-11R-1540-13
TCGA-B0-5700-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5700-01A-11R-1540-13
TCGA-B0-5701-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5701-01A-11R-1540-13
TCGA-B0-5701-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5701-01A-11R-1540-13
TCGA-B0-5701-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5701-11A-01R-1540-13
TCGA-B0-5701-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5701-11A-01R-1540-13
TCGA-B0-5702-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5702-01A-11R-1540-13
TCGA-B0-5702-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5702-01A-11R-1540-13
TCGA-B0-5703-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5703-01A-11R-1540-13
TCGA-B0-5703-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5703-01A-11R-1540-13
TCGA-B0-5703-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5703-11A-01R-1540-13
TCGA-B0-5703-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5703-11A-01R-1540-13
TCGA-B0-5705-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5705-01A-11R-1540-13
TCGA-B0-5705-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5705-01A-11R-1540-13
TCGA-B0-5705-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5705-11A-01R-1540-13
TCGA-B0-5705-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5705-11A-01R-1540-13
TCGA-B0-5706-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5706-01A-11R-1540-13
TCGA-B0-5706-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5706-01A-11R-1540-13
TCGA-B0-5706-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5706-11A-01R-1540-13
TCGA-B0-5706-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5706-11A-01R-1540-13
TCGA-B0-5707-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5707-01A-11R-1540-13
TCGA-B0-5707-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5707-01A-11R-1540-13
TCGA-B0-5709-01A-11R-1540-13.isoform.quantification.txt	TCGA-B0-5709-01A-11R-1540-13
TCGA-B0-5709-01A-11R-1540-13.mirna.quantification.txt	TCGA-B0-5709-01A-11R-1540-13
TCGA-B0-5709-11A-01R-1540-13.isoform.quantification.txt	TCGA-B0-5709-11A-01R-1540-13
TCGA-B0-5709-11A-01R-1540-13.mirna.quantification.txt	TCGA-B0-5709-11A-01R-1540-13
TCGA-B0-5710-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5710-01A-11R-1671-13
TCGA-B0-5710-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5710-01A-11R-1671-13
TCGA-B0-5711-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5711-01A-11R-1671-13
TCGA-B0-5711-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5711-01A-11R-1671-13
TCGA-B0-5711-11A-01R-1671-13.isoform.quantification.txt	TCGA-B0-5711-11A-01R-1671-13
TCGA-B0-5711-11A-01R-1671-13.mirna.quantification.txt	TCGA-B0-5711-11A-01R-1671-13
TCGA-B0-5712-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5712-01A-11R-1671-13
TCGA-B0-5712-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5712-01A-11R-1671-13
TCGA-B0-5712-11A-01R-1671-13.isoform.quantification.txt	TCGA-B0-5712-11A-01R-1671-13
TCGA-B0-5712-11A-01R-1671-13.mirna.quantification.txt	TCGA-B0-5712-11A-01R-1671-13
TCGA-B0-5713-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5713-01A-11R-1671-13
TCGA-B0-5713-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5713-01A-11R-1671-13
TCGA-B0-5812-01A-11R-1671-13.isoform.quantification.txt	TCGA-B0-5812-01A-11R-1671-13
TCGA-B0-5812-01A-11R-1671-13.mirna.quantification.txt	TCGA-B0-5812-01A-11R-1671-13
