filename	barcode(s)
TCGA-DX-A1L2-01A-22R-A24Y-13.mirna.quantification.txt	TCGA-DX-A1L2-01A-22R-A24Y-13
TCGA-DX-A1L3-01A-11R-A24Y-13.isoform.quantification.txt	TCGA-DX-A1L3-01A-11R-A24Y-13
TCGA-DX-A1L3-01A-11R-A24Y-13.mirna.quantification.txt	TCGA-DX-A1L3-01A-11R-A24Y-13
TCGA-DX-A1L4-01A-12R-A26X-13.isoform.quantification.txt	TCGA-DX-A1L4-01A-12R-A26X-13
TCGA-DX-A1L4-01A-12R-A26X-13.mirna.quantification.txt	TCGA-DX-A1L4-01A-12R-A26X-13
TCGA-DX-A23R-01A-11R-A26X-13.isoform.quantification.txt	TCGA-DX-A23R-01A-11R-A26X-13
TCGA-DX-A23R-01A-11R-A26X-13.mirna.quantification.txt	TCGA-DX-A23R-01A-11R-A26X-13
TCGA-DX-A23T-01A-11R-A26X-13.isoform.quantification.txt	TCGA-DX-A23T-01A-11R-A26X-13
TCGA-DX-A23T-01A-11R-A26X-13.mirna.quantification.txt	TCGA-DX-A23T-01A-11R-A26X-13
TCGA-DX-A23U-01A-11R-A26X-13.isoform.quantification.txt	TCGA-DX-A23U-01A-11R-A26X-13
TCGA-DX-A23U-01A-11R-A26X-13.mirna.quantification.txt	TCGA-DX-A23U-01A-11R-A26X-13
TCGA-DX-A23V-01A-11R-A29V-13.isoform.quantification.txt	TCGA-DX-A23V-01A-11R-A29V-13
TCGA-DX-A23V-01A-11R-A29V-13.mirna.quantification.txt	TCGA-DX-A23V-01A-11R-A29V-13
TCGA-DX-A23Y-01A-11R-A27U-13.isoform.quantification.txt	TCGA-DX-A23Y-01A-11R-A27U-13
TCGA-DX-A23Y-01A-11R-A27U-13.mirna.quantification.txt	TCGA-DX-A23Y-01A-11R-A27U-13
TCGA-DX-A23Z-01A-11R-A27U-13.isoform.quantification.txt	TCGA-DX-A23Z-01A-11R-A27U-13
TCGA-DX-A23Z-01A-11R-A27U-13.mirna.quantification.txt	TCGA-DX-A23Z-01A-11R-A27U-13
TCGA-DX-A240-01A-32R-A27U-13.isoform.quantification.txt	TCGA-DX-A240-01A-32R-A27U-13
TCGA-DX-A240-01A-32R-A27U-13.mirna.quantification.txt	TCGA-DX-A240-01A-32R-A27U-13
TCGA-DX-A2IZ-01A-11R-A21U-13.isoform.quantification.txt	TCGA-DX-A2IZ-01A-11R-A21U-13
TCGA-DX-A2IZ-01A-11R-A21U-13.mirna.quantification.txt	TCGA-DX-A2IZ-01A-11R-A21U-13
