100133144	0.2078	1.1e-02
100134869	0.0942	2.5e-01
10357	0.0426	5.8e-01
10431	0.132	1.2e-01
155060	0.4744	4.1e-09
390284	-0.0874	2.6e-01
553137	-0.0495	5.6e-01
57714	-0.1159	1.5e-01
645851	0.3337	2.2e-05
653553	0.0555	5.0e-01
8225	0.2360	2.5e-03
90288	0.0968	2.3e-01
1	0.2253	4.0e-03
29974	-0.3668	1.1e-05
87769	-0.2056	1.0e-02
2	-0.2333	6.1e-03
53947	0.0423	6.0e-01
51146	0.2161	1.4e-02
8086	0.4338	6.4e-08
729522	-0.1043	1.8e-01
65985	0.0816	3.2e-01
51166	-0.0872	2.6e-01
79719	-0.00072	9.9e-01
22848	-0.1299	1.3e-01
14	-0.0774	3.3e-01
57505	0.28291	3.9e-04
80755	0.171	3.2e-02
16	-0.0646	4.4e-01
60496	-0.1968	1.1e-02
132949	-0.1688	4.1e-02
10157	0.1727	2.7e-02
26574	0.1245	1.4e-01
9625	0.1783	4.0e-02
18	-0.2733	4.1e-04
10349	0.3336	1.4e-05
79963	0.2998	9.2e-05
26154	-0.2221	6.4e-03
154664	0.230	4.4e-03
650655	0.2001	1.0e-02
19	-0.0809	3.2e-01
20	0.167	3.9e-02
21	-0.1346	8.9e-02
24	0.2901	5.5e-04
23461	0.1242	1.3e-01
23460	0.0435	5.9e-01
10347	0.339	2.3e-05
10351	-0.0874	2.6e-01
10350	0.2267	3.6e-03
23456	-0.2834	2.6e-04
5243	-0.3055	7.6e-05
5244	-0.2125	7.0e-03
10058	-0.0291	7.1e-01
22	-0.1889	2.1e-02
11194	0.1996	2.0e-02
23457	0.2609	7.0e-04
89845	0.4805	2.1e-08
85320	-0.1078	1.7e-01
4363	-0.00628	9.4e-01
1244	-0.1292	1.1e-01
8714	0.2286	4.8e-03
10257	-0.3222	1.5e-04
10057	0.3236	2.9e-05
653190	-0.00332	9.7e-01
730013	-0.2138	6.6e-03
368	-0.2681	1.1e-03
6833	0.1476	8.1e-02
10060	-0.00493	9.5e-01
