T355292	0.0920	2.8e-01
T275568	-0.2697	1.1e-03
T135202	-0.244	6.5e-03
T019989	-0.2611	1.4e-03
T190264	-0.1160	1.8e-01
T231786	-0.1240	1.5e-01
T107549	-0.2196	7.9e-03
T074554	-0.1368	9.2e-02
T073016	-0.0247	7.6e-01
T073015	-0.082	3.2e-01
T327855	-0.2028	1.5e-02
T218701	-0.2479	2.5e-03
T327859	-0.0899	2.4e-01
T073019	0.0205	8.0e-01
T093996	-0.00498	9.5e-01
T085771	-0.1874	0.02300
T181493	-0.1566	5.3e-02
T348280	-0.0907	2.7e-01
T117944	-0.2324	9.4e-03
T169470	-0.0863	3.0e-01
T125427	-0.0965	2.3e-01
T263567	-0.2248	9.4e-03
T284448	-0.2601	2.5e-03
T205376	-0.2824	1.1e-03
T214861	-0.0823	3.0e-01
T139412	-0.0440	5.6e-01
T200383	-0.2601	2.6e-03
T320554	-0.0946	2.9e-01
T078794	-0.1184	1.1e-01
T018350	-0.00697	9.3e-01
T110327	-0.0805	3.6e-01
T151603	-0.1420	7.9e-02
T359449	-0.0942	2.6e-01
T111815	-0.2161	0.01300
T254672	-0.2833	2.0e-03
T098325	-0.0608	4.3e-01
T333063	0.0141	8.6e-01
T176285	0.0627	4.2e-01
T250117	-0.0442	5.8e-01
T261545	-0.0762	3.3e-01
T261544	-0.0773	3.3e-01
T048595	-0.0453	5.7e-01
T333819	-0.1253	1.0e-01
T195261	-0.0184	8.2e-01
T247954	-0.1996	1.6e-02
T168482	-0.0655	4.2e-01
T168481	-0.0894	2.7e-01
T230009	-0.1034	2.1e-01
T114379	-0.0395	6.2e-01
T314380	-0.2449	0.00320
T061702	-0.197	2.1e-02
T061258	-0.1573	0.05700
T243187	-0.1620	6.5e-02
T060079	-0.0423	6.0e-01
T364581	-0.2567	2.6e-03
T195198	-0.200	1.5e-02
T050359	-0.1363	1.1e-01
T180441	0.0431	5.8e-01
T240984	-0.0870	3.2e-01
T302771	-0.2949	5.6e-04
T350607	-0.1418	9.0e-02
T152186	-0.1404	1.1e-01
T023588	-0.0542	0.52000
T136494	-0.1153	1.6e-01
T123737	-0.2363	5.5e-03
T066031	-0.1903	2.2e-02
T285014	-0.1373	1.3e-01
T148768	-0.1576	5.1e-02
T115222	-0.203	1.5e-02
T115221	-0.2385	6.2e-03
T203742	-0.0392	0.62000
T153365	-0.1324	0.09900
T205747	-0.1284	0.11000
T205748	-0.1088	0.17000
T129676	-0.1364	0.07100
T129677	-0.0948	2.3e-01
T129675	-0.1544	6.5e-02
T272008	-0.1910	1.9e-02
T230701	-0.1605	5.4e-02
T129959	-0.1924	1.4e-02
T177475	-0.1643	4.7e-02
T196170	-0.0925	0.25000
T288764	-0.1051	2.3e-01
T294244	-0.1689	4.2e-02
T309376	-0.1832	3.7e-02
T129451	0.1530	0.07000
T130155	-0.2538	3.1e-03
T130156	-0.0911	2.4e-01
T324337	-0.2270	9.4e-03
T102504	-0.1367	7.0e-02
T212633	-0.0553	5.1e-01
T227657	0.0240	7.9e-01
T129955	-0.0829	2.8e-01
T121286	-0.1589	6.1e-02
T373973	-0.2098	1.2e-02
T171355	-0.1061	1.9e-01
T074090	-0.2454	2.6e-03
T117175	-0.2136	1.1e-02
T158634	-0.0537	5.2e-01
T074099	-0.2810	6.3e-04
T074098	-0.2566	1.4e-03
T241117	-0.1483	6.3e-02
T165981	-0.1456	7.6e-02
T126035	-0.2151	6.0e-03
T126034	-0.2242	8.5e-03
T334257	-0.2026	1.8e-02
T182926	-0.2308	6.1e-03
T229128	-0.1019	1.9e-01
T177897	-0.1881	0.01700
T188120	-0.301	3.4e-04
T061397	-0.1199	1.5e-01
T061395	0.1432	0.11000
T274516	-0.2434	5.7e-03
T126159	-0.1157	0.11000
T150550	-0.197	1.8e-02
T333158	-0.1012	2.4e-01
T216399	-0.0919	2.6e-01
T217446	-0.2056	1.6e-02
T375533	-0.0723	4.0e-01
T145003	-0.1133	1.7e-01
T334872	-0.2358	2.7e-03
T067941	-0.1074	2.0e-01
T380808	-0.2082	0.01600
T307687	-0.0828	3.5e-01
T202998	-0.0770	3.6e-01
T060449	-0.1974	1.6e-02
T202990	-0.1596	7.7e-02
T224837	-0.0329	6.9e-01
T026197	-0.1825	2.1e-02
T045664	-0.157	7.0e-02
T173769	0.0237	7.7e-01
T156491	-0.1226	0.16000
T031872	-0.00465	9.5e-01
T371236	-0.0724	0.36000
T031878	0.0432	5.8e-01
T076550	-0.2020	2.3e-02
T097678	-0.00844	9.2e-01
T356489	-0.181	2.8e-02
T085712	-0.2935	0.00062
T055152	-0.0739	0.38000
T044900	-0.0371	6.5e-01
T371496	-0.1791	3.9e-02
T329662	-0.0481	5.8e-01
T252688	-0.0415	0.62000
T252689	-0.1990	2.3e-02
T131417	-0.0881	2.9e-01
T252683	-0.0767	2.9e-01
T092657	-0.1306	1.6e-01
T237047	-0.1641	4.5e-02
T030051	-0.0501	5.5e-01
T009216	-0.1572	5.5e-02
T018355	-0.0625	0.43000
T154791	-0.2187	8.4e-03
T154062	-0.2578	3.2e-03
T330617	-0.2502	3.1e-03
T380574	-0.0581	5.0e-01
T216095	-0.1021	1.6e-01
T196786	-0.1363	1.1e-01
T196783	-0.1408	8.2e-02
T196789	-0.1546	5.9e-02
T004062	-0.1475	1.0e-01
T065407	-0.0452	5.7e-01
T200456	-0.1408	7.4e-02
T048144	-0.0935	2.8e-01
T114088	-0.1257	1.3e-01
T365891	-0.1385	9.2e-02
T372142	-0.0630	4.5e-01
T301689	-0.0978	2.2e-01
T301683	-0.1189	1.3e-01
T301681	-0.2047	0.01900
T301684	-0.1802	3.4e-02
T008165	-0.0519	5.0e-01
T082674	-0.1071	1.8e-01
T082671	-0.1269	1.1e-01
T341277	0.0339	6.9e-01
T345416	-0.0670	4.3e-01
T345417	-0.0201	8.1e-01
T031012	-0.0915	2.8e-01
T061273	-0.2193	7.7e-03
T061278	-0.0601	4.9e-01
T032282	-0.1254	1.2e-01
T183841	-0.0462	6.0e-01
T174358	-0.1507	6.9e-02
T362814	-0.1127	1.6e-01
T063691	-0.252	3.7e-03
T175914	-0.0932	2.5e-01
T123753	-0.1162	0.15000
T307745	-0.1681	0.05600
T233174	-0.1581	4.0e-02
T133951	-0.2018	1.2e-02
T093217	-0.0668	4.4e-01
T205503	-0.043	5.9e-01
T205504	-0.0886	2.8e-01
T339209	-0.0363	6.5e-01
T309954	-0.1323	1.3e-01
T030864	-0.1017	2.5e-01
T066064	-0.1135	1.6e-01
T232333	-0.1871	2.9e-02
T334719	-0.3101	3.7e-04
T303449	0.0828	2.9e-01
T303448	0.0743	3.6e-01
T120068	-0.195	2.5e-02
T014702	-0.2731	8.2e-04
T346493	-0.2432	3.6e-03
T102699	0.2105	0.01800
T199649	-0.0905	2.9e-01
T128529	-0.1390	0.07700
T166425	-0.0865	2.8e-01
T105518	-0.1727	3.6e-02
T346727	-0.167	6.9e-02
T346726	-0.2108	2.2e-02
T048011	-0.0614	4.4e-01
T192347	-0.0526	5.2e-01
T081835	-0.1244	1.4e-01
T351663	0.0307	7.0e-01
T330111	0.0922	0.26000
T172132	-0.0769	3.5e-01
T166615	-0.1440	6.5e-02
T171443	-0.0820	3.3e-01
T021357	-0.1653	3.1e-02
T064965	-0.1045	0.19000
T021359	-0.1907	2.4e-02
T225819	-0.1240	1.4e-01
T316759	-0.0756	3.3e-01
T013531	-0.1073	2.0e-01
T311397	-0.2054	1.6e-02
T133178	-0.1285	1.3e-01
T261542	0.0169	8.4e-01
T321584	-0.2623	0.00130
T115742	-0.302	0.00042
T098795	-0.2132	9.9e-03
T380633	-0.2235	8.4e-03
T145024	-0.1066	0.20000
T307913	-0.2127	1.0e-02
T334850	-0.1269	1.3e-01
T203592	-0.1327	9.8e-02
T096538	0.0651	4.2e-01
T213034	-0.1685	4.3e-02
T364173	-0.0871	0.33000
T269318	-0.0955	2.4e-01
T080164	-0.0822	3.2e-01
T002331	-0.1198	1.6e-01
T142552	-0.00442	9.5e-01
T142553	0.0401	6.1e-01
T095719	-0.1321	0.12000
T002642	-0.0880	3.0e-01
